time_step,flow,speed,occupancy,split,z_flow,z_speed,z_occupancy,is_anomaly,sensor_id
3684,79.0,0.0183,69.2,train,-0.5341143198343752,-0.6045714671191379,1.0921390633474068,0,278
3685,117.0,0.0279999999999999,68.0,train,-0.10396160013525842,-0.20855275592131317,0.6767944743960375,0,278
3686,77.0,0.018,68.6,train,-0.5567539366606444,-0.6168194684963904,0.8844667688717197,0,278
3687,73.0,0.0176,68.4,train,-0.602033170313183,-0.6331501369993935,0.8152426707131623,0,278
3688,76.0,0.0176,68.9,train,-0.5680737450737792,-0.6331501369993935,0.9883029161095658,0,278
3689,78.0,0.019,68.4,train,-0.5454341282475098,-0.5759927972388822,0.8152426707131623,0,278
3690,79.0,0.0179,69.3,train,-0.5341143198343752,-0.6209021356221411,1.1267511124266856,0,278
3691,75.0,0.017,69.1,train,-0.5793935534869138,-0.6576461397538984,1.0575270142681232,0,278
3692,51.0,0.0118,69.0,train,-0.8510689554021454,-0.8699448302929408,1.0229149651888445,0,278
3693,72.0,0.0171,68.6,train,-0.6133529787263178,-0.6535634726281476,0.8844667688717197,0,278
3694,97.0,0.0235,68.9,train,-0.33035776839795145,-0.39227277658009563,0.9883029161095658,0,278
3695,67.0,0.0156,69.2,train,-0.669952020791991,-0.7148034795144098,1.0921390633474068,0,278
3696,74.0,0.0193,67.5,train,-0.5907133619000484,-0.5637447958616297,0.5037342289996339,0,278
3697,81.0,0.0188,68.4,train,-0.5114747030081058,-0.5841581314903838,0.8152426707131623,0,278
3698,72.0,0.0176,67.4,train,-0.6133529787263178,-0.6331501369993935,0.4691221799203552,0,278
3699,83.0,0.0199,68.0,train,-0.4888350861818366,-0.5392487931071248,0.6767944743960375,0,278
3700,65.0,0.0168,68.1,train,-0.6925916376182603,-0.6658114740054001,0.7114065234753162,0,278
3701,74.0,0.0178,68.5,train,-0.5907133619000484,-0.6249848027478919,0.849854719792441,0,278
3702,85.0,0.0212,68.0,train,-0.46619546935556727,-0.4861741204723643,0.6767944743960375,0,278
3703,52.0,0.0122,68.1,train,-0.8397491469890108,-0.8536141617899373,0.7114065234753162,0,278
3704,56.0,0.0132,68.1,train,-0.7944699133364722,-0.8127874905324293,0.7114065234753162,0,278
3705,84.0,0.0197,68.1,train,-0.4775152777687019,-0.5474141273586266,0.7114065234753162,0,278
3706,51.0,0.0117,68.8,train,-0.8510689554021454,-0.8740274974186913,0.953690867030282,0,278
3707,52.0,0.0125,68.1,train,-0.8397491469890108,-0.841366160412685,0.7114065234753162,0,278
3708,70.0,0.016,68.7,train,-0.635992595552587,-0.6984728110114066,0.9190788179510033,0,278
3709,48.0,0.0111,68.6,train,-0.8850283806415494,-0.8985235001731964,0.8844667688717197,0,278
3710,73.0,0.0169,68.7,train,-0.602033170313183,-0.6617288068796493,0.9190788179510033,0,278
3711,63.0,0.0155,68.5,train,-0.7152312544445296,-0.7188861466401606,0.849854719792441,0,278
3712,45.0,0.0105,68.1,train,-0.9189878058809533,-0.9230195029277011,0.7114065234753162,0,278
3713,48.0,0.0118,68.8,train,-0.8850283806415494,-0.8699448302929408,0.953690867030282,0,278
3714,52.0,0.0122,68.1,train,-0.8397491469890108,-0.8536141617899373,0.7114065234753162,0,278
3715,64.0,0.0148,68.5,train,-0.703911446031395,-0.7474648165204163,0.849854719792441,0,278
3716,50.0,0.0127,67.7,train,-0.8623887638152801,-0.8332008261611834,0.5729583271581964,0,278
3717,49.0,0.0121,69.2,train,-0.8737085722284147,-0.8576968289156882,1.0921390633474068,0,278
3718,54.0,0.0127,68.0,train,-0.8171095301627415,-0.8332008261611834,0.6767944743960375,0,278
3719,49.0,0.0115,68.4,train,-0.8737085722284147,-0.8821928316701931,0.8152426707131623,0,278
3720,63.0,0.0145,69.1,train,-0.7152312544445296,-0.7597128178976688,1.0575270142681232,0,278
3721,35.0,0.008,67.5,train,-1.0321858900122998,-1.0250861810714715,0.5037342289996339,0,278
3722,37.0,0.008,69.4,train,-1.0095462731860305,-1.0250861810714715,1.1613631615059692,0,278
3723,71.0,0.0164,69.1,train,-0.6246727871394524,-0.6821421425084032,1.0575270142681232,0,278
3724,44.0,0.0108,68.1,train,-0.930307614294088,-0.9107715015504487,0.7114065234753162,0,278
3725,57.0,0.0131,68.8,train,-0.7831501049233375,-0.81687015765818,0.953690867030282,0,278
3726,43.0,0.01,68.5,train,-0.9416274227072227,-0.9434328385564552,0.849854719792441,0,278
3727,43.0,0.0103,68.3,train,-0.9416274227072227,-0.9311848371792029,0.7806306216338785,0,278
3728,45.0,0.0103,68.4,train,-0.9189878058809533,-0.9311848371792029,0.8152426707131623,0,278
3729,54.0,0.0129,68.5,train,-0.8171095301627415,-0.8250354919096816,0.849854719792441,0,278
3730,44.0,0.01,68.3,train,-0.930307614294088,-0.9434328385564552,0.7806306216338785,0,278
3731,44.0,0.0102,69.1,train,-0.930307614294088,-0.9352675043049536,1.0575270142681232,0,278
3732,48.0,0.0112,68.9,train,-0.8850283806415494,-0.8944408330474455,0.9883029161095658,0,278
3733,27.0,0.0065,67.7,train,-1.122744357317377,-1.0863261879577337,0.5729583271581964,0,278
3734,38.0,0.0087,68.3,train,-0.9982264647728959,-0.9965075111912158,0.7806306216338785,0,278
3735,41.0,0.01,67.3,train,-0.9642670395334919,-0.9434328385564552,0.4345101308410716,0,278
3736,39.0,0.0097,68.1,train,-0.9869066563597613,-0.9556808399337077,0.7114065234753162,0,278
3737,25.0,0.0059,68.3,train,-1.1453839741436465,-1.1108221907122386,0.7806306216338785,0,278
3738,34.0,0.0084,67.3,train,-1.0435056984254345,-1.0087555125684684,0.4345101308410716,0,278
3739,40.0,0.0095,67.5,train,-0.9755868479466266,-0.9638461741852092,0.5037342289996339,0,278
3740,39.0,0.0093,68.0,train,-0.9869066563597613,-0.972011508436711,0.6767944743960375,0,278
3741,31.0,0.0069999999999999,68.4,train,-1.0774651236648385,-1.0659128523289836,0.8152426707131623,0,278
3742,11.0,0.0025,68.8,train,-1.3038612919275314,-1.2496328729877662,0.953690867030282,0,278
3743,17.0,0.0046,67.9,train,-1.2359424414487237,-1.163896863346999,0.6421824253167587,0,278
3744,27.0,0.0063,69.3,train,-1.122744357317377,-1.0944915222092353,1.1267511124266856,0,278
3745,22.0,0.0056,68.5,train,-1.1793433993830502,-1.123070192089491,0.849854719792441,0,278
3746,20.0,0.0046,67.2,train,-1.2019830162093197,-1.163896863346999,0.39989808176179287,0,278
3747,33.0,0.0074,68.1,train,-1.0548255068385692,-1.0495821838259765,0.7114065234753162,0,278
3748,32.0,0.0073,68.4,train,-1.0661453152517038,-1.0536648509517272,0.8152426707131623,0,278
3749,28.0,0.0066,68.0,train,-1.1114245489042425,-1.0822435208319827,0.6767944743960375,0,278
3750,15.0,0.0034,67.1,train,-1.258582058274993,-1.2128888688560089,0.3652860326825092,0,278
3751,11.0,0.0024,66.2,train,-1.3038612919275314,-1.253715540113517,0.05377759096898585,0,278
3752,17.0,0.004,67.8,train,-1.2359424414487237,-1.188392866101504,0.6075703762374751,0,278
3753,23.0,0.0055,68.0,train,-1.1680235909699157,-1.127152859215242,0.6767944743960375,0,278
3754,21.0,0.0049,67.4,train,-1.190663207796185,-1.1516488619697467,0.4691221799203552,0,278
3755,16.0,0.0038,68.7,train,-1.2472622498618582,-1.1965582003530055,0.9190788179510033,0,278
3756,11.0,0.0032,68.0,train,-1.3038612919275314,-1.2210542031075104,0.6767944743960375,0,278
3757,6.0,0.0017,68.6,train,-1.3604603339932047,-1.2822942099937726,0.8844667688717197,0,278
3758,3.0,0.0007,70.3,train,-1.3944197592326086,-1.323120881251281,1.4728716032194926,0,278
3759,10.0,0.0032,66.3,train,-1.3151811003406662,-1.2210542031075104,0.08838964004826458,0,278
3760,16.0,0.0046,67.8,train,-1.2472622498618582,-1.163896863346999,0.6075703762374751,0,278
3761,13.0,0.0031,67.7,train,-1.2812216751012622,-1.2251368702332615,0.5729583271581964,0,278
3762,10.0,0.0031,67.2,train,-1.3151811003406662,-1.2251368702332615,0.39989808176179287,0,278
3763,4.0,0.001,64.1,train,-1.3830999508194741,-1.3108728798740283,-0.6730754396959118,0,278
3764,16.0,0.0038,67.5,train,-1.2472622498618582,-1.1965582003530055,0.5037342289996339,0,278
3765,13.0,0.003,65.6,train,-1.2812216751012622,-1.2292195373590122,-0.1538947035067013,0,278
3766,12.0,0.0027,68.2,train,-1.292541483514397,-1.2414675387362646,0.7460185725545998,0,278
3767,7.0,0.0018,65.7,train,-1.3491405255800701,-1.2782115428680216,-0.11928265442741766,0,278
3768,14.0,0.0042,67.5,train,-1.2699018666881274,-1.1802275318500024,0.5037342289996339,0,278
3769,14.0,0.0032,67.7,train,-1.2699018666881274,-1.2210542031075104,0.5729583271581964,0,278
3770,16.0,0.0037,67.7,train,-1.2472622498618582,-1.2006408674787563,0.5729583271581964,0,278
3771,15.0,0.0036,68.5,train,-1.258582058274993,-1.2047235346045073,0.849854719792441,0,278
3772,14.0,0.0035,67.8,train,-1.2699018666881274,-1.208806201730258,0.6075703762374751,0,278
3773,11.0,0.0025,67.8,train,-1.3038612919275314,-1.2496328729877662,0.6075703762374751,0,278
3774,18.0,0.0041,67.6,train,-1.224622633035589,-1.1843101989757532,0.5383462780789127,0,278
3775,14.0,0.0033,66.1,train,-1.2699018666881274,-1.2169715359817597,0.019165541889702195,0,278
3776,17.0,0.0039,68.1,train,-1.2359424414487237,-1.1924755332272547,0.7114065234753162,0,278
3777,14.0,0.0032,67.0,train,-1.2699018666881274,-1.2210542031075104,0.33067398360323047,0,278
3778,9.0,0.0021,69.4,train,-1.326500908753801,-1.2659635414907693,1.1613631615059692,0,278
3779,9.0,0.0027,67.7,train,-1.326500908753801,-1.2414675387362646,0.5729583271581964,0,278
3780,16.0,0.004,67.3,train,-1.2472622498618582,-1.188392866101504,0.4345101308410716,0,278
3781,21.0,0.0048,67.3,train,-1.190663207796185,-1.1557315290954975,0.4345101308410716,0,278
3782,9.0,0.0021,67.4,train,-1.326500908753801,-1.2659635414907693,0.4691221799203552,0,278
3783,10.0,0.0023,66.9,train,-1.3151811003406662,-1.2577982072392677,0.29606193452395174,0,278
3784,18.0,0.004,67.6,train,-1.224622633035589,-1.188392866101504,0.5383462780789127,0,278
3785,12.0,0.0028,66.9,train,-1.292541483514397,-1.2373848716105138,0.29606193452395174,0,278
3786,8.0,0.0019,66.6,train,-1.3378207171669354,-1.274128875742271,0.1922257872861057,0,278
3787,7.0,0.0016,68.7,train,-1.3491405255800701,-1.2863768771195236,0.9190788179510033,0,278
3788,16.0,0.0037,67.5,train,-1.2472622498618582,-1.2006408674787563,0.5037342289996339,0,278
3789,9.0,0.0023,67.1,train,-1.326500908753801,-1.2577982072392677,0.3652860326825092,0,278
3790,15.0,0.0037,66.1,train,-1.258582058274993,-1.2006408674787563,0.019165541889702195,0,278
3791,11.0,0.0026,68.3,train,-1.3038612919275314,-1.2455502058620154,0.7806306216338785,0,278
3792,2.0,0.0005,66.1,train,-1.4057395676457434,-1.3312862155027825,0.019165541889702195,0,278
3793,10.0,0.003,66.9,train,-1.3151811003406662,-1.2292195373590122,0.29606193452395174,0,278
3794,9.0,0.0021,64.9,train,-1.326500908753801,-1.2659635414907693,-0.3961790470616623,0,278
3795,8.0,0.0019,67.3,train,-1.3378207171669354,-1.274128875742271,0.4345101308410716,0,278
3796,8.0,0.0018,67.4,train,-1.3378207171669354,-1.2782115428680216,0.4691221799203552,0,278
3797,7.0,0.0017,66.0,train,-1.3491405255800701,-1.2822942099937726,-0.015446507189576537,0,278
3798,7.0,0.0017,65.7,train,-1.3491405255800701,-1.2822942099937726,-0.11928265442741766,0,278
3799,5.0,0.0012,69.7,train,-1.3717801424063394,-1.3027075456225268,1.2651993087438103,0,278
3800,5.0,0.0011,70.1,train,-1.3717801424063394,-1.3067902127482776,1.4036475050609303,0,278
3801,7.0,0.0018,66.6,train,-1.3491405255800701,-1.2782115428680216,0.1922257872861057,0,278
3802,12.0,0.0029,66.2,train,-1.292541483514397,-1.233302204484763,0.05377759096898585,0,278
3803,20.0,0.0046,66.8,train,-1.2019830162093197,-1.163896863346999,0.2614498854446681,0,278
3804,13.0,0.0032,67.4,train,-1.2812216751012622,-1.2210542031075104,0.4691221799203552,0,278
3805,11.0,0.003,67.8,train,-1.3038612919275314,-1.2292195373590122,0.6075703762374751,0,278
3806,10.0,0.0028,66.0,train,-1.3151811003406662,-1.2373848716105138,-0.015446507189576537,0,278
3807,12.0,0.0036,66.3,train,-1.292541483514397,-1.2047235346045073,0.08838964004826458,0,278
3808,8.0,0.0019,67.5,train,-1.3378207171669354,-1.274128875742271,0.5037342289996339,0,278
3809,20.0,0.0048,68.2,train,-1.2019830162093197,-1.1557315290954975,0.7460185725545998,0,278
3810,9.0,0.0023,69.3,train,-1.326500908753801,-1.2577982072392677,1.1267511124266856,0,278
3811,14.0,0.0029,68.9,train,-1.2699018666881274,-1.233302204484763,0.9883029161095658,0,278
3812,17.0,0.0037,66.7,train,-1.2359424414487237,-1.2006408674787563,0.22683783636538934,0,278
3813,25.0,0.0057,67.7,train,-1.1453839741436465,-1.1189875249637402,0.5729583271581964,0,278
3814,22.0,0.0053,67.5,train,-1.1793433993830502,-1.1353181934667436,0.5037342289996339,0,278
3815,24.0,0.0053,67.9,train,-1.156703782556781,-1.1353181934667436,0.6421824253167587,0,278
3816,18.0,0.005,67.0,train,-1.224622633035589,-1.147566194843996,0.33067398360323047,0,278
3817,30.0,0.0079,66.9,train,-1.0887849320779732,-1.0291688481972223,0.29606193452395174,0,278
3818,14.0,0.0032,68.0,train,-1.2699018666881274,-1.2210542031075104,0.6767944743960375,0,278
3819,31.0,0.0076,67.9,train,-1.0774651236648385,-1.041416849574475,0.6421824253167587,0,278
3820,18.0,0.0042,67.7,train,-1.224622633035589,-1.1802275318500024,0.5729583271581964,0,278
3821,29.0,0.0069,67.3,train,-1.1001047404911077,-1.0699955194547304,0.4345101308410716,0,278
3822,20.0,0.0046,68.1,train,-1.2019830162093197,-1.163896863346999,0.7114065234753162,0,278
3823,31.0,0.0072,68.0,train,-1.0774651236648385,-1.057747518077478,0.6767944743960375,0,278
3824,36.0,0.0096,66.8,train,-1.0208660815991653,-0.9597635070594586,0.2614498854446681,0,278
3825,43.0,0.01,67.6,train,-0.9416274227072227,-0.9434328385564552,0.5383462780789127,0,278
3826,41.0,0.0095,68.4,train,-0.9642670395334919,-0.9638461741852092,0.8152426707131623,0,278
3827,31.0,0.0072,68.2,train,-1.0774651236648385,-1.057747518077478,0.7460185725545998,0,278
3828,55.0,0.0139999999999999,67.7,train,-0.8057897217496068,-0.7801261535264268,0.5729583271581964,0,278
3829,41.0,0.01,68.5,train,-0.9642670395334919,-0.9434328385564552,0.849854719792441,0,278
3830,37.0,0.0093,66.9,train,-1.0095462731860305,-0.972011508436711,0.29606193452395174,0,278
3831,24.0,0.0062,66.5,train,-1.156703782556781,-1.098574189334986,0.15761373820682698,0,278
3832,42.0,0.0103,67.5,train,-0.9529472311203573,-0.9311848371792029,0.5037342289996339,0,278
3833,35.0,0.0088,68.2,train,-1.0321858900122998,-0.9924248440654649,0.7460185725545998,0,278
3834,48.0,0.0115,68.2,train,-0.8850283806415494,-0.8821928316701931,0.7460185725545998,0,278
3835,45.0,0.0116,68.2,train,-0.9189878058809533,-0.8781101645444424,0.7460185725545998,0,278
3836,70.0,0.0165,67.9,train,-0.635992595552587,-0.6780594753826524,0.6421824253167587,0,278
3837,63.0,0.0151,67.9,train,-0.7152312544445296,-0.7352168151431637,0.6421824253167587,0,278
3838,51.0,0.0117,67.8,train,-0.8510689554021454,-0.8740274974186913,0.6075703762374751,0,278
3839,63.0,0.0157,67.3,train,-0.7152312544445296,-0.710720812388659,0.4345101308410716,0,278
3840,41.0,0.0095,66.9,train,-0.9642670395334919,-0.9638461741852092,0.29606193452395174,0,278
3841,51.0,0.0121,68.0,train,-0.8510689554021454,-0.8576968289156882,0.6767944743960375,0,278
3842,48.0,0.012,67.7,train,-0.8850283806415494,-0.861779496041439,0.5729583271581964,0,278
3843,65.0,0.0164,67.5,train,-0.6925916376182603,-0.6821421425084032,0.5037342289996339,0,278
3844,51.0,0.013,67.3,train,-0.8510689554021454,-0.820952824783931,0.4345101308410716,0,278
3845,79.0,0.0188,66.7,train,-0.5341143198343752,-0.5841581314903838,0.22683783636538934,0,278
3846,52.0,0.012,67.2,train,-0.8397491469890108,-0.861779496041439,0.39989808176179287,0,278
3847,60.0,0.0139999999999999,67.1,train,-0.7491906796839336,-0.7801261535264268,0.3652860326825092,0,278
3848,103.0,0.0243,67.8,train,-0.26243891791914353,-0.3596114395740892,0.6075703762374751,0,278
3849,92.0,0.0221,67.6,train,-0.38695681046362473,-0.4494301163406069,0.5383462780789127,0,278
3850,106.0,0.024,68.6,train,-0.22847949267973958,-0.37185944095134155,0.8844667688717197,0,278
3851,76.0,0.0183,67.6,train,-0.5680737450737792,-0.6045714671191379,0.5383462780789127,0,278
3852,87.0,0.0202,68.1,train,-0.44355585252929797,-0.5270007917298725,0.7114065234753162,0,278
3853,100.0,0.0239,67.3,train,-0.2963983431585475,-0.37594210807709233,0.4345101308410716,0,278
3854,91.0,0.0218,67.8,train,-0.39827661887675936,-0.46167811771785944,0.6075703762374751,0,278
3855,103.0,0.0242,67.4,train,-0.26243891791914353,-0.36369410669984,0.4691221799203552,0,278
3856,85.0,0.0202,67.9,train,-0.46619546935556727,-0.5270007917298725,0.6421824253167587,0,278
3857,72.0,0.0179,67.4,train,-0.6133529787263178,-0.6209021356221411,0.4691221799203552,0,278
3858,124.0,0.0283,68.5,train,-0.024722941243315855,-0.19630475454405671,0.849854719792441,0,278
3859,113.0,0.0267,67.8,train,-0.149240833787797,-0.2616274285560696,0.6075703762374751,0,278
3860,131.0,0.0296,68.9,train,0.054515717648626706,-0.14323008190929604,0.9883029161095658,0,278
3861,146.0,0.0341,68.4,train,0.22431284384564648,0.040489938749490376,0.8152426707131623,0,278
3862,140.0,0.032,68.6,train,0.15639399336683857,-0.04524607089127659,0.8844667688717197,0,278
3863,125.0,0.0285,69.0,train,-0.013403132830181203,-0.18813942029255498,1.0229149651888445,0,278
3864,131.0,0.0298,68.9,train,0.054515717648626706,-0.13506474765779447,0.9883029161095658,0,278
3865,108.0,0.0256,68.3,train,-0.20583987585347027,-0.3065367669393285,0.7806306216338785,0,278
3866,150.0,0.0346,68.4,train,0.2695920774981851,0.06090327437824445,0.8152426707131623,0,278
3867,119.0,0.0277,68.4,train,-0.08132198330898911,-0.22080075729856158,0.8152426707131623,0,278
3868,138.0,0.0312,68.8,train,0.13375437654056926,-0.07790740789728316,0.953690867030282,0,278
3869,158.0,0.0376,67.6,train,0.3601505448032623,0.18338328815076893,0.5383462780789127,0,278
3870,145.0,0.0342,67.5,train,0.21299303543251183,0.044572605875241304,0.5037342289996339,0,278
3871,151.0,0.0356,67.9,train,0.2809118859113197,0.1017299456357526,0.6421824253167587,0,278
3872,144.0,0.0333,68.0,train,0.20167322701937718,0.007828601743484074,0.6767944743960375,0,278
3873,130.0,0.0297,68.4,train,0.043195909235492054,-0.13914741478354525,0.8152426707131623,0,278
3874,183.0,0.0438,67.8,train,0.6431457551316286,0.43650864994731914,0.6075703762374751,0,278
3875,157.0,0.0366,67.7,train,0.3488307363901276,0.14255661689326077,0.5729583271581964,0,278
3876,212.0,0.049,68.5,train,0.9714201991125335,0.6488073404863615,0.849854719792441,0,278
3877,192.0,0.0442,68.7,train,0.7450240308498405,0.4528393184503226,0.9190788179510033,0,278
3878,176.0,0.0411,68.8,train,0.563907096239686,0.32627663755204717,0.953690867030282,0,278
3879,179.0,0.0423,68.1,train,0.59786652147909,0.3752686430610569,0.7114065234753162,0,278
3880,176.0,0.0439,66.2,train,0.563907096239686,0.4405913170730701,0.05377759096898585,0,278
3881,183.0,0.0489,63.5,train,0.6431457551316286,0.6447246733606106,-0.880747734171594,0,278
3882,236.0,0.0597,63.2,train,1.2430956010277652,1.0856527229416983,-0.9845838814094351,0,278
3883,197.0,0.0501,63.2,train,0.8016230729155137,0.6937166788696203,-0.9845838814094351,0,278
3884,166.0,0.0368,67.1,train,0.4507090121083395,0.15072195114476233,0.3652860326825092,0,278
3885,190.0,0.0455,66.9,train,0.7223844140235711,0.505913991085083,0.29606193452395174,0,278
3886,213.0,0.0493,67.8,train,0.9827400075256681,0.6610553418636137,0.6075703762374751,0,278
3887,190.0,0.0438,68.5,train,0.7223844140235711,0.43650864994731914,0.849854719792441,0,278
3888,174.0,0.0411,68.1,train,0.5412674794134167,0.32627663755204717,0.7114065234753162,0,278
3889,161.0,0.0381,67.9,train,0.39410997004266624,0.203796623779523,0.6421824253167587,0,278
3890,137.0,0.0315,68.4,train,0.12243456812743461,-0.06565940652003066,0.8152426707131623,0,278
3891,176.0,0.0403,69.0,train,0.563907096239686,0.2936153005460409,1.0229149651888445,0,278
3892,181.0,0.0433,68.2,train,0.6205061383053593,0.41609531431856506,0.7460185725545998,0,278
3893,221.0,0.0523,67.9,train,1.0732984748307453,0.7835353556361382,0.6421824253167587,0,278
3894,188.0,0.0444,67.8,train,0.6997447971973019,0.46100465270182417,0.6075703762374751,0,278
3895,203.0,0.0471,68.0,train,0.8695419233943217,0.5712366650970961,0.6767944743960375,0,278
3896,189.0,0.0435,68.2,train,0.7110646056104365,0.4242606485700666,0.7460185725545998,0,278
3897,239.0,0.0564,67.9,train,1.2770550262671692,0.9509247077919215,0.6421824253167587,0,278
3898,228.0,0.0538,67.6,train,1.152537133722688,0.8447753625224005,0.5383462780789127,0,278
3899,165.0,0.0394,67.3,train,0.43938920369520484,0.25687129641428336,0.4345101308410716,0,278
3900,251.0,0.0587,67.2,train,1.4128927272247849,1.0448260516841903,0.39989808176179287,0,278
3901,212.0,0.0502,66.8,train,0.9714201991125335,0.6977993459953712,0.2614498854446681,0,278
3902,182.0,0.0433,66.7,train,0.6318259467184939,0.41609531431856506,0.22683783636538934,0,278
3903,190.0,0.0437,67.6,train,0.7223844140235711,0.4324259828215685,0.5383462780789127,0,278
3904,186.0,0.044,67.2,train,0.6771051803710325,0.4446739841988207,0.39989808176179287,0,278
3905,214.0,0.0493,67.9,train,0.9940598159388028,0.6610553418636137,0.6421824253167587,0,278
3906,202.0,0.0478,67.2,train,0.858222114981187,0.5998153349773517,0.39989808176179287,0,278
3907,207.0,0.0482,67.3,train,0.9148211570468603,0.616146003480355,0.4345101308410716,0,278
3908,206.0,0.0484,67.2,train,0.9035013486337256,0.6243113377318565,0.39989808176179287,0,278
3909,217.0,0.0507,67.5,train,1.0280192411782068,0.7182126816241253,0.5037342289996339,0,278
3910,219.0,0.0506,67.7,train,1.050658858004476,0.7141300144983744,0.5729583271581964,0,278
3911,210.0,0.0507,66.5,train,0.9487805822862642,0.7182126816241253,0.15761373820682698,0,278
3912,150.0,0.036,65.8,train,0.2695920774981851,0.11806061413875575,-0.08467060534813892,0,278
3913,179.0,0.0432,65.8,train,0.59786652147909,0.41201264719281444,-0.08467060534813892,0,278
3914,145.0,0.035,65.6,train,0.21299303543251183,0.07723394288124788,-0.1538947035067013,0,278
3915,198.0,0.0479,65.3,train,0.8129428813286483,0.6038980021031024,-0.25773085074454244,0,278
3916,193.0,0.0471,65.1,train,0.7563438392629751,0.5712366650970961,-0.3269549489031048,0,278
3917,179.0,0.0431,65.0,train,0.59786652147909,0.4079299800670635,-0.3615669979823835,0,278
3918,212.0,0.051,65.5,train,0.9714201991125335,0.7304606830013776,-0.18850675258598004,0,278
3919,212.0,0.0491,66.6,train,0.9714201991125335,0.6528900076121121,0.1922257872861057,0,278
3920,190.0,0.0446,67.1,train,0.7223844140235711,0.46916998695332573,0.3652860326825092,0,278
3921,229.0,0.0531,67.7,train,1.1638569421358225,0.8161966926421448,0.5729583271581964,0,278
3922,233.0,0.0546,67.3,train,1.2091361757883612,0.877436699528407,0.4345101308410716,0,278
3923,211.0,0.048,68.3,train,0.9601003906993989,0.6079806692288534,0.7806306216338785,0,278
3924,227.0,0.0539,67.4,train,1.1412173253095532,0.8488580296481514,0.4691221799203552,0,278
3925,182.0,0.0411,68.3,train,0.6318259467184939,0.32627663755204717,0.7806306216338785,0,278
3926,158.0,0.0364,68.7,train,0.3601505448032623,0.1343912826417592,0.9190788179510033,0,278
3927,215.0,0.0506,67.8,train,1.0053796243519375,0.7141300144983744,0.6075703762374751,0,278
3928,168.0,0.0392,67.8,train,0.47334862893460883,0.2487059621627818,0.6075703762374751,0,278
3929,222.0,0.052,67.7,train,1.08461828324388,0.7712873542588857,0.5729583271581964,0,278
3930,156.0,0.0347,69.0,train,0.337510927976993,0.06498594150399538,1.0229149651888445,0,278
3931,183.0,0.0438,67.6,train,0.6431457551316286,0.43650864994731914,0.5383462780789127,0,278
3932,182.0,0.0424,67.9,train,0.6318259467184939,0.37935131018680784,0.6421824253167587,0,278
3933,181.0,0.0421,68.1,train,0.6205061383053593,0.36710330880955533,0.7114065234753162,0,278
3934,223.0,0.0504,68.8,train,1.0959380916570147,0.7059646802468729,0.953690867030282,0,278
3935,184.0,0.0424,68.6,train,0.6544655635447633,0.37935131018680784,0.8844667688717197,0,278
3936,177.0,0.0415,68.0,train,0.5752269046528207,0.34260730605505063,0.6767944743960375,0,278
3937,180.0,0.0422,68.0,train,0.6091863298922247,0.3711859759353063,0.6767944743960375,0,278
3938,195.0,0.0446,68.6,train,0.7789834560892445,0.46916998695332573,0.8844667688717197,0,278
3939,193.0,0.0458,68.0,train,0.7563438392629751,0.5181619924623355,0.6767944743960375,0,278
3940,177.0,0.0407,68.8,train,0.5752269046528207,0.30994596904904403,0.953690867030282,0,278
3941,191.0,0.0454,67.7,train,0.7337042224367059,0.5018313239593323,0.5729583271581964,0,278
3942,178.0,0.0406,68.7,train,0.5865467130659553,0.3058633019232931,0.9190788179510033,0,278
3943,171.0,0.0402,68.1,train,0.5073080541740128,0.28953263342028995,0.7114065234753162,0,278
3944,128.0,0.0299,68.0,train,0.020556292409222753,-0.1309820805320437,0.6767944743960375,0,278
3945,173.0,0.0416,67.4,train,0.5299476710002821,0.34668997318080125,0.4691221799203552,0,278
3946,208.0,0.0487,67.7,train,0.9261409654599949,0.636559339109109,0.5729583271581964,0,278
3947,182.0,0.0434,67.1,train,0.6318259467184939,0.420177981444316,0.3652860326825092,0,278
3948,174.0,0.0405,68.1,train,0.5412674794134167,0.30178063479754247,0.7114065234753162,0,278
3949,171.0,0.0412,67.5,train,0.5073080541740128,0.3303593046777981,0.5037342289996339,0,278
3950,112.0,0.0261,68.2,train,-0.16056064220093166,-0.28612343131057444,0.7460185725545998,0,278
3951,149.0,0.0339,69.3,train,0.25827226908505047,0.032324604497988796,1.1267511124266856,0,278
3952,132.0,0.0312,68.4,train,0.06583552606176137,-0.07790740789728316,0.8152426707131623,0,278
3953,191.0,0.045,68.4,train,0.7337042224367059,0.48550065545632887,0.8152426707131623,0,278
3954,167.0,0.0399,68.1,train,0.46202882052147415,0.27728463204303744,0.7114065234753162,0,278
3955,205.0,0.0508,66.3,train,0.8921815402205909,0.722295348749876,0.08838964004826458,0,278
3956,147.0,0.0359,66.4,train,0.23563265225878113,0.11397794701300511,0.12300168912754823,0,278
3957,155.0,0.0388,65.5,train,0.3261911195638583,0.23237529365977866,-0.18850675258598004,0,278
3958,168.0,0.0417,65.5,train,0.47334862893460883,0.3507726403065522,-0.18850675258598004,0,278
3959,140.0,0.0336,67.1,train,0.15639399336683857,0.020076603120736294,0.3652860326825092,0,278
3960,172.0,0.0409,67.1,train,0.5186278625871474,0.3181113033005456,0.3652860326825092,0,278
3961,147.0,0.0356,67.0,train,0.23563265225878113,0.1017299456357526,0.33067398360323047,0,278
3962,138.0,0.0325,67.6,train,0.13375437654056926,-0.02483273526252251,0.5383462780789127,0,278
