time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly,sensor_id
3558,225.0,0.0476,67.2,train,0.17348783709434407,-0.3114322542426517,0.5293356391062687,0,240
3559,245.0,0.0531,66.7,train,0.33058985691231485,-0.24141268538018712,0.49786822653728313,0,240
3560,272.0,0.062,64.8,train,0.5426775836665754,-0.1281082921300172,0.3782920587751375,0,240
3561,315.0,0.0719,63.7,train,0.8804469262752125,-0.0020730681775808883,0.30906375112336953,0,240
3562,246.0,0.0549,64.1,train,0.3384449579032134,-0.21849719011610785,0.3342376811785575,0,240
3563,297.0,0.0665,64.4,train,0.7390551084390388,-0.07081955396981886,0.3531181287199496,0,240
3564,286.0,0.0619,64.5,train,0.6526489975391548,-0.12938137520024387,0.3594116112337463,0,240
3565,237.0,0.05,65.4,train,0.2677490489851265,-0.2808782605572126,0.4160529538579208,0,240
3566,287.0,0.061,65.9,train,0.6605040985300534,-0.1408391228322835,0.44752036642690635,0,240
3567,247.0,0.0526,65.9,train,0.3463000588941119,-0.24777810073132028,0.44752036642690635,0,240
3568,306.0,0.0659,65.6,train,0.8097510173571256,-0.07845805239117867,0.4286399188855143,0,240
3569,276.0,0.0599,65.0,train,0.5740979876301695,-0.15484303660477639,0.39087902380273193,0,240
3570,287.0,0.0609,65.7,train,0.6605040985300534,-0.14211220590251009,0.43493340139931197,0,240
3571,293.0,0.0642,64.8,train,0.7076347044754446,-0.10010046458503145,0.3782920587751375,0,240
3572,339.0,0.0754,64.1,train,1.0689693500567774,0.042484839280350975,0.3342376811785575,0,240
3573,336.0,0.0734,63.9,train,1.0454040470840817,0.017023177875818557,0.3216507161509635,0,240
3574,385.0,0.0899,62.3,train,1.43030399563811,0.22708188446321212,0.2209549959302095,0,240
3575,371.0,0.0807,63.4,train,1.3203325817655307,0.10995824200236229,0.2901833035819779,0,240
3576,323.0,0.0686,64.6,train,0.9432877342024008,-0.044084809495059774,0.3657050937475431,0,240
3577,379.0,0.0828,64.3,train,1.383173389692719,0.13669298647712155,0.3468246462061519,0,240
3578,303.0,0.0622,66.1,train,0.7861857143844301,-0.12556212598956396,0.4601073314544999,0,240
3579,333.0,0.0705,66.0,train,1.021838744111386,-0.019896231160753848,0.45381384894070315,0,240
3580,357.0,0.0751,66.1,train,1.2103611678929511,0.03866559006967116,0.4601073314544999,0,240
3581,377.0,0.0801,65.8,train,1.3674631877109218,0.10231974358100264,0.4412268839131087,0,240
3582,325.0,0.0673,66.5,train,0.9589979361841978,-0.06063488940800589,0.4852812615096887,0,240
3583,328.0,0.0703,66.0,train,0.9825632391568935,-0.022442397301207,0.45381384894070315,0,240
3584,375.0,0.0855,64.1,train,1.3517529857291248,0.17106622937324062,0.3342376811785575,0,240
3585,373.0,0.0858,62.5,train,1.3360427837473277,0.17488547858392045,0.23354196095780394,0,240
3586,395.0,0.0858,63.4,train,1.5088550055470955,0.17488547858392045,0.2901833035819779,0,240
3587,349.0,0.0779,63.0,train,1.1475203599657628,0.07431191603601672,0.26500937352678955,0,240
3588,364.0,0.0796,63.6,train,1.265346874829241,0.0959543282298695,0.30277026860957235,0,240
3589,351.0,0.072,65.7,train,1.1632305619475598,-0.0007999851073544001,0.43493340139931197,0,240
3590,346.0,0.0761,64.5,train,1.1239550569930672,0.05139642077193746,0.3594116112337463,0,240
3591,347.0,0.0779,63.4,train,1.1318101579839657,0.07431191603601672,0.2901833035819779,0,240
3592,378.0,0.084,63.1,train,1.3753182887018205,0.15196998331984118,0.27130285604058674,0,240
3593,371.0,0.0799,63.8,train,1.3203325817655307,0.09977357744054932,0.31535723363716633,0,240
3594,400.0,0.0879,63.7,train,1.5481305105015881,0.2016202230586797,0.30906375112336953,0,240
3595,350.0,0.073,65.3,train,1.1553754609566613,0.011930845594911898,0.4097594713441231,0,240
3596,406.0,0.088,64.9,train,1.5952611164469794,0.2028933061289062,0.3845855412889352,0,240
3597,346.0,0.0741,65.1,train,1.1239550569930672,0.02593475936740486,0.3971725063165287,0,240
3598,363.0,0.0762,65.7,train,1.2574917738383424,0.05266950384216412,0.43493340139931197,0,240
3599,354.0,0.0786,64.3,train,1.1867958649202555,0.0832234975276032,0.3468246462061519,0,240
3600,365.0,0.079,64.3,train,1.2732019758201394,0.08831582980850969,0.3468246462061519,0,240
3601,372.0,0.0841,63.2,train,1.3281876827564292,0.15324306639006766,0.277596338554384,0,240
3602,349.0,0.0744,64.3,train,1.1475203599657628,0.02975400857808468,0.3468246462061519,0,240
3603,345.0,0.0734,65.1,train,1.1160999560021687,0.017023177875818557,0.3971725063165287,0,240
3604,340.0,0.0754,64.0,train,1.0768244510476759,0.042484839280350975,0.3279441986647607,0,240
3605,346.0,0.0748,64.5,train,1.1239550569930672,0.03484634085899134,0.3594116112337463,0,240
3606,340.0,0.073,64.7,train,1.0768244510476759,0.011930845594911898,0.37199857626134075,0,240
3607,379.0,0.0836,64.0,train,1.383173389692719,0.14687765103893452,0.3279441986647607,0,240
3608,362.0,0.0823,62.8,train,1.2496366728474437,0.1303275711259884,0.2524224084991951,0,240
3609,343.0,0.0752,63.1,train,1.1003897540203715,0.03993867313989782,0.27130285604058674,0,240
3610,363.0,0.0779,64.1,train,1.2574917738383424,0.07431191603601672,0.3342376811785575,0,240
3611,323.0,0.0696,64.4,train,0.9432877342024008,-0.03135397879279348,0.3531181287199496,0,240
3612,313.0,0.0687,64.1,train,0.8647367242934154,-0.042811726424833114,0.3342376811785575,0,240
3613,319.0,0.0735,62.5,train,0.9118673302388066,0.018296260946045046,0.23354196095780394,0,240
3614,336.0,0.0754,62.4,train,1.0454040470840817,0.042484839280350975,0.22724847844400672,0,240
3615,353.0,0.0778,63.1,train,1.178940763929357,0.07303883296579006,0.27130285604058674,0,240
3616,339.0,0.0744,63.4,train,1.0689693500567774,0.02975400857808468,0.2901833035819779,0,240
3617,338.0,0.072,64.4,train,1.061114249065879,-0.0007999851073544001,0.3531181287199496,0,240
3618,352.0,0.078,63.7,train,1.1710856629384585,0.07558499910624339,0.30906375112336953,0,240
3619,364.0,0.08,63.8,train,1.265346874829241,0.10104666051077599,0.31535723363716633,0,240
3620,343.0,0.0755,63.5,train,1.1003897540203715,0.04375792235057764,0.29647678609577516,0,240
3621,353.0,0.0774,63.6,train,1.178940763929357,0.06794650068488357,0.30277026860957235,0,240
3622,370.0,0.0824,63.2,train,1.312477480774632,0.13160065419621506,0.277596338554384,0,240
3623,339.0,0.074,63.7,train,1.0689693500567774,0.024661676297178196,0.30906375112336953,0,240
3624,334.0,0.0723,64.2,train,1.0296938451022848,0.0030192641033255953,0.34053116369235514,0,240
3625,342.0,0.0741,64.3,train,1.092534653029473,0.02593475936740486,0.3468246462061519,0,240
3626,382.0,0.0863,63.0,train,1.4067386926654146,0.1812508939350536,0.26500937352678955,0,240
3627,355.0,0.0754,64.3,train,1.194650965911154,0.042484839280350975,0.3468246462061519,0,240
3628,362.0,0.0794,63.9,train,1.2496366728474437,0.09340816208941617,0.3216507161509635,0,240
3629,363.0,0.0774,64.8,train,1.2574917738383424,0.06794650068488357,0.3782920587751375,0,240
3630,355.0,0.0789,64.0,train,1.194650965911154,0.08704274673828302,0.3279441986647607,0,240
3631,377.0,0.0819999999999999,63.9,train,1.3674631877109218,0.12650832191530734,0.3216507161509635,0,240
3632,377.0,0.0825,64.1,train,1.3674631877109218,0.13287373726644172,0.3342376811785575,0,240
3633,405.0,0.0906,63.3,train,1.587406015456081,0.2359934659547986,0.2838898210681807,0,240
3634,375.0,0.0835,63.0,train,1.3517529857291248,0.14560456796870802,0.26500937352678955,0,240
3635,350.0,0.078,62.8,train,1.1553754609566613,0.07558499910624339,0.2524224084991951,0,240
3636,365.0,0.0817,62.6,train,1.2732019758201394,0.12268907270462859,0.23983544347160116,0,240
3637,363.0,0.08,63.0,train,1.2574917738383424,0.10104666051077599,0.26500937352678955,0,240
3638,392.0,0.0884,62.4,train,1.4852897025743999,0.20798563840981285,0.22724847844400672,0,240
3639,409.0,0.0935,61.6,train,1.618826419419675,0.27291287499137085,0.17690061833362994,0,240
3640,386.0,0.0875,61.6,train,1.4381590966290088,0.19652789077777302,0.17690061833362994,0,240
3641,413.0,0.0957,61.0,train,1.6502468233832692,0.30092070253635655,0.13913972325084714,0,240
3642,364.0,0.0829,61.1,train,1.265346874829241,0.13796606954734822,0.14543320576464436,0,240
3643,420.0,0.0963,60.9,train,1.705232530319559,0.3085592009577164,0.13284624073704993,0,240
3644,396.0,0.0893,61.4,train,1.516710106537994,0.21944338604185248,0.16431365330603553,0,240
3645,390.0,0.0897,61.1,train,1.469579500592603,0.22453571832275895,0.14543320576464436,0,240
3646,348.0,0.0766,62.3,train,1.1396652589748641,0.057761836123070606,0.2209549959302095,0,240
3647,364.0,0.0805,62.7,train,1.265346874829241,0.10741207586190914,0.24612892598539834,0,240
3648,354.0,0.0791,62.7,train,1.1867958649202555,0.08958891287873635,0.24612892598539834,0,240
3649,368.0,0.0819,62.7,train,1.296767278792835,0.12523523884508192,0.24612892598539834,0,240
3650,362.0,0.1593,47.3,train,1.2496366728474437,1.1106015352004925,-0.7230673811393584,0,240
3651,360.0,0.1564,39.6,train,1.2339264708656468,1.0736821261639204,-1.2076655347017364,0,240
3652,354.0,0.1812,33.5,train,1.1867958649202555,1.389406727580124,-1.5915679680433608,0,240
3653,321.0,0.2214,26.8,train,0.9275775322206037,1.901186121811229,-2.013231296467768,0,240
3654,297.0,0.157,26.6,train,0.7390551084390388,1.08132062458528,-2.025818261495362,0,240
3655,334.0,0.1728,27.0,train,1.0296938451022848,1.2824677496810875,-2.0006443314401734,0,240
3656,378.0,0.1579,30.1,train,1.3753182887018205,1.0927783722173199,-1.8055463735124628,0,240
3657,340.0,0.1821,28.2,train,1.0768244510476759,1.400864475212164,-1.9251225412746082,0,240
3658,337.0,0.2061,25.5,train,1.0532591480749802,1.706404412066555,-2.0950465691471303,0,240
3659,361.0,0.1377,31.0,train,1.2417815718565453,0.8356155920315406,-1.7489050308882887,0,240
3660,366.0,0.1021,40.4,train,1.2810570768110379,0.38239801903086085,-1.1573176745913596,0,240
3661,268.0,0.0572,52.9,train,0.5112571797029812,-0.18921627950089537,-0.37063236036671965,0,240
3662,312.0,0.0694,57.8,train,0.8568816233025168,-0.03390014493324663,-0.06225171719066087,0,240
3663,358.0,0.0811,59.7,train,1.2182162688838496,0.11505057428326894,0.05732445057148477,0,240
3664,343.0,0.0836,58.5,train,1.1003897540203715,0.14687765103893452,-0.018197339594080847,0,240
3665,291.0,0.0641,61.0,train,0.6919245024936476,-0.10137354765525794,0.13913972325084714,0,240
3666,330.0,0.0752,61.0,train,0.9982734411386905,0.03993867313989782,0.13913972325084714,0,240
3667,283.0,0.0641,61.4,train,0.6290836945664593,-0.10137354765525794,0.16431365330603553,0,240
3668,338.0,0.0768,61.5,train,1.061114249065879,0.06030800226352376,0.17060713581983275,0,240
3669,312.0,0.0689,62.4,train,0.8568816233025168,-0.04026556028437978,0.22724847844400672,0,240
3670,323.0,0.0725,62.3,train,0.9432877342024008,0.005565430243778749,0.2209549959302095,0,240
3671,310.0,0.072,61.3,train,0.8411714213207198,-0.0007999851073544001,0.15802017079223832,0,240
3672,280.0,0.0646,61.1,train,0.6055183915937636,-0.09500813230412479,0.14543320576464436,0,240
3673,302.0,0.0682,61.7,train,0.7783306133935315,-0.04917714177596626,0.18319410084742715,0,240
3674,304.0,0.0663,62.8,train,0.7940408153753286,-0.07336572011027219,0.2524224084991951,0,240
3675,325.0,0.0739,62.1,train,0.9589979361841978,0.02338859322695153,0.20836803090261555,0,240
3676,332.0,0.0766,61.2,train,1.0139836431204876,0.057761836123070606,0.15172668827844157,0,240
3677,279.0,0.0616,62.2,train,0.5976632906028652,-0.13320062441092367,0.21466151341641276,0,240
3678,327.0,0.0729,62.3,train,0.974708138165995,0.01065776252468541,0.2209549959302095,0,240
3679,298.0,0.0685,61.6,train,0.7469102094299374,-0.045357892565286266,0.17690061833362994,0,240
3680,230.0,0.0511,62.3,train,0.21276334204883676,-0.2668743467847197,0.2209549959302095,0,240
3681,257.0,0.0567,63.0,train,0.4248510688030973,-0.1955816948520285,0.26500937352678955,0,240
3682,230.0,0.0511,63.2,train,0.21276334204883676,-0.2668743467847197,0.277596338554384,0,240
3683,241.0,0.0508,64.9,train,0.29916945294872066,-0.2706935959953996,0.3845855412889352,0,240
3684,254.0,0.0532,67.2,train,0.40128576583040165,-0.24013960230996054,0.5293356391062687,0,240
3685,268.0,0.06,66.3,train,0.5112571797029812,-0.1535699535345498,0.4726942964820943,0,240
3686,231.0,0.0499,67.1,train,0.2206184430397353,-0.28215134362743927,0.5230421565924711,0,240
3687,247.0,0.0543,66.9,train,0.3463000588941119,-0.2261356885374676,0.5104551915648775,0,240
3688,248.0,0.0534,67.6,train,0.35415515988501045,-0.2375934361695072,0.5545095691614567,0,240
3689,204.0,0.0441,67.6,train,0.008530716285474768,-0.35599016170058373,0.5545095691614567,0,240
3690,228.0,0.0478,68.6,train,0.19705314006703967,-0.3088860881021984,0.6174443942994279,0,240
3691,173.0,0.0356,69.6,train,-0.2349774144323799,-0.4642022226698472,0.6803792194373991,0,240
3692,226.0,0.0497,68.1,train,0.1813429380852426,-0.2846975097678925,0.5859769817304423,0,240
3693,158.0,0.0345,67.7,train,-0.35280392929585797,-0.47820613644234006,0.5608030516752543,0,240
3694,187.0,0.0392,68.6,train,-0.12500600055980038,-0.41837123214168853,0.6174443942994279,0,240
3695,166.0,0.0364,67.8,train,-0.2899631213686697,-0.4540175581080341,0.5670965341890511,0,240
3696,203.0,0.0427,68.6,train,0.0006756152945762288,-0.3738133246837565,0.6174443942994279,0,240
3697,187.0,0.0397,68.5,train,-0.12500600055980038,-0.41200581679055537,0.6111509117856311,0,240
3698,179.0,0.038,68.3,train,-0.18784680848698868,-0.4336482289844081,0.5985639467580367,0,240
3699,200.0,0.0443,67.2,train,-0.022889687678119386,-0.35344399556013045,0.5293356391062687,0,240
3700,204.0,0.0444,66.8,train,0.008530716285474768,-0.3521709124899038,0.5041617090510799,0,240
3701,191.0,0.0399,68.1,train,-0.09358559659620623,-0.40945965065010215,0.5859769817304423,0,240
3702,187.0,0.0403,67.6,train,-0.12500600055980038,-0.4043673183691956,0.5545095691614567,0,240
3703,203.0,0.0431,68.0,train,0.0006756152945762288,-0.36872099240285,0.5796834992166455,0,240
3704,184.0,0.0381,69.3,train,-0.148571303532496,-0.4323751459141814,0.6614987718960079,0,240
3705,153.0,0.0329,68.0,train,-0.3920794342503507,-0.49857546556596616,0.5796834992166455,0,240
3706,189.0,0.0394,68.8,train,-0.1092957985780033,-0.4158250660012353,0.6300313593270223,0,240
3707,173.0,0.0358,69.6,train,-0.2349774144323799,-0.4616560565293939,0.6803792194373991,0,240
3708,168.0,0.0358,68.5,train,-0.27425291938687263,-0.4616560565293939,0.6111509117856311,0,240
3709,153.0,0.0329,67.9,train,-0.3920794342503507,-0.49857546556596616,0.5733900167028487,0,240
3710,179.0,0.0389,67.3,train,-0.18784680848698868,-0.4221904813523685,0.5356291216200655,0,240
3711,178.0,0.0367,68.6,train,-0.1957019094778872,-0.4501983088973542,0.6174443942994279,0,240
3712,180.0,0.0388,68.2,train,-0.17999170749609014,-0.42346356442259503,0.5922704642442399,0,240
3713,182.0,0.0382,68.4,train,-0.16428150551429307,-0.43110206284395486,0.6048574292718344,0,240
3714,186.0,0.0395,68.6,train,-0.1328611015506989,-0.41455198293100864,0.6174443942994279,0,240
3715,188.0,0.0391,68.9,train,-0.11715089956890185,-0.41964431521191514,0.6363248418408199,0,240
3716,206.0,0.0442,68.2,train,0.024240918267271844,-0.35471707863035706,0.5922704642442399,0,240
3717,219.0,0.0455,68.8,train,0.12635723114895284,-0.33816699871741096,0.6300313593270223,0,240
3718,177.0,0.0372,68.6,train,-0.20355701046878577,-0.44383289354622113,0.6174443942994279,0,240
3719,182.0,0.0383,68.8,train,-0.16428150551429307,-0.4298289797737282,0.6300313593270223,0,240
3720,157.0,0.0315,69.6,train,-0.3606590302867565,-0.5163986285491389,0.6803792194373991,0,240
3721,168.0,0.0357,68.8,train,-0.27425291938687263,-0.4629291395996205,0.6300313593270223,0,240
3722,162.0,0.035,68.0,train,-0.32138352533226383,-0.4718407210912069,0.5796834992166455,0,240
3723,210.0,0.0441,68.2,train,0.05566132223086599,-0.35599016170058373,0.5922704642442399,0,240
3724,149.0,0.0298,69.5,train,-0.4234998382139448,-0.5380410407429916,0.6740857369236023,0,240
3725,183.0,0.0384,68.8,train,-0.15642640452339454,-0.4285558967035016,0.6300313593270223,0,240
3726,147.0,0.0299,69.5,train,-0.4392100401957419,-0.5367679576727651,0.6740857369236023,0,240
3727,155.0,0.0331,68.3,train,-0.3763692322685536,-0.4960292994255129,0.5985639467580367,0,240
3728,182.0,0.0411,66.5,train,-0.16428150551429307,-0.3941826538073826,0.4852812615096887,0,240
3729,138.0,0.0288,67.8,train,-0.5099059491138287,-0.550771871445258,0.5670965341890511,0,240
3730,136.0,0.0286,67.9,train,-0.5256161510956259,-0.5533180375857112,0.5733900167028487,0,240
3731,127.0,0.0265,68.3,train,-0.5963120600137126,-0.5800527820604704,0.5985639467580367,0,240
3732,158.0,0.0319,68.8,train,-0.35280392929585797,-0.5113062962682324,0.6300313593270223,0,240
3733,153.0,0.0307,69.0,train,-0.3920794342503507,-0.5265832931109519,0.6426183243546167,0,240
3734,153.0,0.0326,67.8,train,-0.3920794342503507,-0.5023947147766461,0.5670965341890511,0,240
3735,176.0,0.0361,68.4,train,-0.2114121114596843,-0.457836807318714,0.6048574292718344,0,240
3736,141.0,0.0294,68.3,train,-0.48634064614113315,-0.5431333730238982,0.5985639467580367,0,240
3737,143.0,0.0298,68.3,train,-0.4706304441593361,-0.5380410407429916,0.5985639467580367,0,240
3738,160.0,0.0327,68.4,train,-0.3370937273140609,-0.5011216317064194,0.6048574292718344,0,240
3739,144.0,0.0294,68.8,train,-0.4627753431684375,-0.5431333730238982,0.6300313593270223,0,240
3740,96.0,0.0191,69.1,train,-0.8398201907315673,-0.6742609292572409,0.6489118068684134,0,240
3741,107.0,0.0211,69.3,train,-0.7534140798316834,-0.6487992678527083,0.6614987718960079,0,240
3742,105.0,0.0222,68.5,train,-0.7691242818134805,-0.6347953540802154,0.6111509117856311,0,240
3743,84.0,0.0175,67.5,train,-0.9340814026223498,-0.6946302583808669,0.54821608664766,0,240
3744,96.0,0.0193,68.6,train,-0.8398201907315673,-0.6717147631167877,0.6174443942994279,0,240
3745,88.0,0.0192,67.8,train,-0.9026609986587556,-0.6729878461870143,0.5670965341890511,0,240
3746,70.0,0.0154,66.8,train,-1.0440528164949294,-0.7213650028556262,0.5041617090510799,0,240
3747,90.0,0.0188,67.1,train,-0.8869507966769585,-0.6780801784679208,0.5230421565924711,0,240
3748,91.0,0.0191,67.6,train,-0.87909569568606,-0.6742609292572409,0.5545095691614567,0,240
3749,76.0,0.0156,68.3,train,-0.9969222105495381,-0.7188188367151729,0.5985639467580367,0,240
3750,60.0,0.0129,66.9,train,-1.1226038264039147,-0.7531920796112919,0.5104551915648775,0,240
3751,66.0,0.0136,67.6,train,-1.0754732204585236,-0.7442804981197054,0.5545095691614567,0,240
3752,79.0,0.0159,67.8,train,-0.9733569075768425,-0.714999587504493,0.5670965341890511,0,240
3753,66.0,0.015,66.9,train,-1.0754732204585236,-0.7264573351365327,0.5104551915648775,0,240
3754,53.0,0.0118,66.6,train,-1.1775895333402044,-0.7671959933837847,0.4915747440234855,0,240
3755,52.0,0.0102,67.1,train,-1.185444634331103,-0.7875653225074108,0.5230421565924711,0,240
3756,42.0,0.0085,68.3,train,-1.2639956442400884,-0.8092077347012636,0.5985639467580367,0,240
3757,43.0,0.0087,68.4,train,-1.25614054324919,-0.8066615685608103,0.6048574292718344,0,240
3758,37.0,0.0073,67.6,train,-1.3032711491945812,-0.824484731543983,0.5545095691614567,0,240
3759,63.0,0.0137,67.6,train,-1.099038523431219,-0.7430074150494788,0.5545095691614567,0,240
3760,42.0,0.0088,68.2,train,-1.2639956442400884,-0.8053884854905836,0.5922704642442399,0,240
3761,39.0,0.0085,67.2,train,-1.287560947212784,-0.8092077347012636,0.5293356391062687,0,240
3762,35.0,0.0078,67.2,train,-1.3189813511763782,-0.8181193161928499,0.5293356391062687,0,240
3763,39.0,0.0084,67.7,train,-1.287560947212784,-0.8104808177714901,0.5608030516752543,0,240
3764,55.0,0.0113,66.9,train,-1.1618793313584075,-0.773561408734918,0.5104551915648775,0,240
3765,38.0,0.0089,66.4,train,-1.2954160482036825,-0.804115402420357,0.47898777899589196,0,240
3766,45.0,0.0098,66.2,train,-1.2404303412673927,-0.7926576547883173,0.4664008139682975,0,240
3767,33.0,0.0073,68.5,train,-1.3346915531581753,-0.824484731543983,0.6111509117856311,0,240
3768,37.0,0.008,67.2,train,-1.3032711491945812,-0.8155731500523967,0.5293356391062687,0,240
3769,33.0,0.0066,67.1,train,-1.3346915531581753,-0.8333963130355695,0.5230421565924711,0,240
3770,39.0,0.0093,68.3,train,-1.287560947212784,-0.7990230701394504,0.5985639467580367,0,240
3771,34.0,0.0084,66.1,train,-1.3268364521672766,-0.8104808177714901,0.4601073314544999,0,240
3772,21.0,0.0047,66.1,train,-1.4289527650489577,-0.8575848913698755,0.4601073314544999,0,240
3773,25.0,0.0061,66.8,train,-1.3975323610853636,-0.8397617283867027,0.5041617090510799,0,240
3774,15.0,0.0031,66.2,train,-1.4760833709943488,-0.8779542204935014,0.4664008139682975,0,240
3775,27.0,0.0061,68.9,train,-1.3818221591035664,-0.8397617283867027,0.6363248418408199,0,240
3776,26.0,0.0062,66.6,train,-1.389677260094465,-0.838488645316476,0.4915747440234855,0,240
3777,25.0,0.0056,67.3,train,-1.3975323610853636,-0.8461271437378358,0.5356291216200655,0,240
3778,12.0,0.0024,67.6,train,-1.4996486739670445,-0.8868658019850879,0.5545095691614567,0,240
3779,20.0,0.0049,66.6,train,-1.4368078660398562,-0.8550387252294221,0.4915747440234855,0,240
3780,20.0,0.0046,68.5,train,-1.4368078660398562,-0.8588579744401019,0.6111509117856311,0,240
3781,25.0,0.0064,66.9,train,-1.3975323610853636,-0.8359424791760227,0.5104551915648775,0,240
3782,10.0,0.002,67.8,train,-1.5153588759488417,-0.8919581342659944,0.5670965341890511,0,240
3783,19.0,0.0044,67.3,train,-1.4446629670307547,-0.8614041405805553,0.5356291216200655,0,240
3784,17.0,0.0041,67.9,train,-1.4603731690125519,-0.8652233897912351,0.5733900167028487,0,240
3785,29.0,0.0077,67.5,train,-1.3661119571217695,-0.8193923992630766,0.54821608664766,0,240
3786,19.0,0.0049,65.7,train,-1.4446629670307547,-0.8550387252294221,0.43493340139931197,0,240
3787,11.0,0.0029,67.0,train,-1.5075037749579432,-0.8805003866339547,0.5167486740786743,0,240
3788,20.0,0.0049,66.6,train,-1.4368078660398562,-0.8550387252294221,0.4915747440234855,0,240
3789,16.0,0.0035,68.8,train,-1.4682282700034504,-0.8728618882125949,0.6300313593270223,0,240
3790,11.0,0.0031,65.1,train,-1.5075037749579432,-0.8779542204935014,0.3971725063165287,0,240
3791,14.0,0.0029,68.3,train,-1.4839384719852475,-0.8805003866339547,0.5985639467580367,0,240
3792,14.0,0.0036,67.3,train,-1.4839384719852475,-0.8715888051423683,0.5356291216200655,0,240
3793,15.0,0.0034,66.3,train,-1.4760833709943488,-0.8741349712828216,0.4726942964820943,0,240
3794,11.0,0.0021,67.8,train,-1.5075037749579432,-0.8906850511957677,0.5670965341890511,0,240
3795,10.0,0.0024,66.4,train,-1.5153588759488417,-0.8868658019850879,0.47898777899589196,0,240
3796,11.0,0.0021,68.8,train,-1.5075037749579432,-0.8906850511957677,0.6300313593270223,0,240
3797,21.0,0.0046,67.4,train,-1.4289527650489577,-0.8588579744401019,0.5419226041338632,0,240
3798,9.0,0.0018,67.3,train,-1.5232139769397401,-0.8945043004064477,0.5356291216200655,0,240
3799,21.0,0.0055,66.6,train,-1.4289527650489577,-0.8474002268080623,0.4915747440234855,0,240
3800,15.0,0.0041,67.1,train,-1.4760833709943488,-0.8652233897912351,0.5230421565924711,0,240
3801,22.0,0.0046,67.5,train,-1.4210976640580593,-0.8588579744401019,0.54821608664766,0,240
3802,17.0,0.0039,67.1,train,-1.4603731690125519,-0.8677695559316885,0.5230421565924711,0,240
3803,21.0,0.005,67.7,train,-1.4289527650489577,-0.8537656421591955,0.5608030516752543,0,240
3804,20.0,0.0053,66.4,train,-1.4368078660398562,-0.8499463929485156,0.47898777899589196,0,240
3805,13.0,0.0027,67.7,train,-1.491793572976146,-0.883046552774408,0.5608030516752543,0,240
3806,22.0,0.0045,67.7,train,-1.4210976640580593,-0.8601310575103286,0.5608030516752543,0,240
3807,19.0,0.0041,67.5,train,-1.4446629670307547,-0.8652233897912351,0.54821608664766,0,240
3808,26.0,0.005,67.8,train,-1.389677260094465,-0.8537656421591955,0.5670965341890511,0,240
3809,35.0,0.0089,66.4,train,-1.3189813511763782,-0.804115402420357,0.47898777899589196,0,240
3810,33.0,0.0075,66.7,train,-1.3346915531581753,-0.8219385654035299,0.49786822653728313,0,240
3811,21.0,0.0047,67.9,train,-1.4289527650489577,-0.8575848913698755,0.5733900167028487,0,240
3812,43.0,0.0091,67.7,train,-1.25614054324919,-0.8015692362799037,0.5608030516752543,0,240
3813,43.0,0.0099,67.4,train,-1.25614054324919,-0.7913845717180907,0.5419226041338632,0,240
3814,51.0,0.0115,67.5,train,-1.1932997353220016,-0.7710152425944647,0.54821608664766,0,240
3815,41.0,0.0087,67.2,train,-1.2718507452309868,-0.8066615685608103,0.5293356391062687,0,240
3816,50.0,0.0103,67.6,train,-1.2011548363129,-0.7862922394371842,0.5545095691614567,0,240
3817,48.0,0.0096,68.6,train,-1.2168650382946973,-0.7952038209287706,0.6174443942994279,0,240
3818,66.0,0.0132,68.4,train,-1.0754732204585236,-0.749372830400612,0.6048574292718344,0,240
3819,54.0,0.0122,67.8,train,-1.169734432349306,-0.7621036611028782,0.5670965341890511,0,240
3820,56.0,0.0115,68.5,train,-1.1540242303675088,-0.7710152425944647,0.6111509117856311,0,240
3821,68.0,0.0136,68.2,train,-1.0597630184767264,-0.7442804981197054,0.5922704642442399,0,240
3822,70.0,0.0152,68.0,train,-1.0440528164949294,-0.7239111689960794,0.5796834992166455,0,240
3823,73.0,0.0157,67.4,train,-1.0204875135222338,-0.7175457536449462,0.5419226041338632,0,240
3824,69.0,0.0142,67.8,train,-1.051907917485828,-0.7366419996983457,0.5670965341890511,0,240
3825,82.0,0.018,67.8,train,-0.9497916046041469,-0.6882648430297338,0.5670965341890511,0,240
3826,71.0,0.0147,67.8,train,-1.0361977155040307,-0.7302765843472125,0.5670965341890511,0,240
3827,73.0,0.0153,68.1,train,-1.0204875135222338,-0.7226380859258528,0.5859769817304423,0,240
3828,79.0,0.017,67.3,train,-0.9733569075768425,-0.7009956737320001,0.5356291216200655,0,240
3829,76.0,0.0153,67.6,train,-0.9969222105495381,-0.7226380859258528,0.5545095691614567,0,240
3830,60.0,0.0118,68.0,train,-1.1226038264039147,-0.7671959933837847,0.5796834992166455,0,240
3831,92.0,0.0198,67.3,train,-0.8712405946951615,-0.6653493477656545,0.5356291216200655,0,240
3832,82.0,0.0168,67.4,train,-0.9497916046041469,-0.7035418398724534,0.5419226041338632,0,240
3833,84.0,0.0173,67.9,train,-0.9340814026223498,-0.6971764245213202,0.5733900167028487,0,240
3834,89.0,0.0195,67.3,train,-0.8948058976678571,-0.6691685969763344,0.5356291216200655,0,240
3835,92.0,0.0193,67.2,train,-0.8712405946951615,-0.6717147631167877,0.5293356391062687,0,240
3836,92.0,0.0204,65.8,train,-0.8712405946951615,-0.6577108493442947,0.4412268839131087,0,240
