time_step,flow,speed,occupancy
3702,244.0,0.0306,69.2
3703,181.0,0.0204,70.4
3704,236.0,0.0265,72.1
3705,236.0,0.0396,64.7
3706,212.0,0.0339,61.0
3707,230.0,0.0275,66.4
3708,219.0,0.0247,73.4
3709,176.0,0.0195,74.7
3710,192.0,0.033,67.8
3711,231.0,0.0355,66.6
3712,179.0,0.0204,74.0
3713,191.0,0.023,73.4
3714,160.0,0.0175,74.0
3715,145.0,0.0185,73.7
3716,154.0,0.0325,67.0
3717,174.0,0.0198,73.0
3718,195.0,0.0222,74.1
3719,194.0,0.0272,69.7
3720,147.0,0.0158,71.9
3721,148.0,0.0164,73.0
3722,140.0,0.0165,73.1
3723,188.0,0.0224,72.6
3724,176.0,0.019,73.9
3725,148.0,0.0155,74.3
3726,160.0,0.0181,73.9
3727,186.0,0.0198,74.5
3728,90.0,0.0102,74.0
3729,157.0,0.0183,73.8
3730,161.0,0.0171,73.6
3731,105.0,0.0137,73.3
3732,144.0,0.026000000000000002,66.5
3733,82.0,0.0109,69.3
3734,146.0,0.0168,71.9
3735,95.0,0.0115,73.2
3736,129.0,0.0368,65.0
3737,109.0,0.0128,71.6
3738,117.0,0.0149,73.5
3739,95.0,0.0229,65.2
3740,111.0,0.0121,71.7
3741,107.0,0.0206,65.7
3742,72.0,0.0084,70.2
3743,98.0,0.0104,74.6
3744,78.0,0.0085,70.4
3745,64.0,0.0075,71.8
3746,52.0,0.006,73.7
3747,77.0,0.0091,72.9
3748,84.0,0.0103,73.9
3749,38.0,0.0058,70.5
3750,57.0,0.0289,60.7
3751,65.0,0.0142,60.5
3752,43.0,0.0054,66.1
3753,62.0,0.006999999999999999,71.2
3754,38.0,0.0058,70.8
3755,56.0,0.0069,73.9
3756,45.0,0.0107,75.2
3757,33.0,0.0094,70.1
3758,45.0,0.0067,72.5
3759,48.0,0.0059,75.5
3760,40.0,0.0053,72.8
3761,42.0,0.0049,76.4
3762,50.0,0.0064,75.5
3763,40.0,0.0209,64.3
3764,41.0,0.0241,59.3
3765,32.0,0.0155,56.5
3766,31.0,0.0258,59.1
3767,37.0,0.0045,66.1
3768,49.0,0.0307,59.1
3769,42.0,0.0057,67.6
3770,38.0,0.0242,58.6
3771,56.0,0.0095,66.9
3772,67.0,0.013999999999999999,70.6
3773,49.0,0.0057,75.2
3774,44.0,0.0083,71.1
3775,33.0,0.0047,73.0
3776,48.0,0.0083,71.3
3777,55.0,0.0092,72.2
3778,48.0,0.0079,72.4
3779,52.0,0.0085,72.1
3780,50.0,0.0087,71.2
3781,56.0,0.0114,73.0
3782,46.0,0.0061,71.6
3783,52.0,0.0085,71.1
3784,51.0,0.0073,74.6
3785,59.0,0.0086,73.2
3786,50.0,0.0081,72.3
3787,49.0,0.0086,72.3
3788,72.0,0.0102,72.7
3789,74.0,0.026000000000000002,64.4
3790,73.0,0.0097,69.1
3791,91.0,0.0214,71.2
3792,80.0,0.0102,72.6
3793,98.0,0.0125,76.2
3794,83.0,0.0121,74.4
3795,83.0,0.0109,76.9
3796,92.0,0.0172,74.1
3797,78.0,0.0124,72.4
3798,94.0,0.0112,76.3
3799,97.0,0.0126,75.1
3800,90.0,0.011000000000000001,74.5
3801,98.0,0.0136,75.2
3802,105.0,0.013000000000000001,76.2
3803,85.0,0.0115,75.2
3804,116.0,0.0154,74.5
3805,107.0,0.013999999999999999,73.5
3806,105.0,0.0128,73.3
3807,136.0,0.0173,74.2
3808,139.0,0.0169,74.2
3809,120.0,0.0146,75.2
3810,126.0,0.0165,74.5
3811,134.0,0.0268,70.9
3812,149.0,0.02,73.1
3813,130.0,0.0153,73.1
3814,173.0,0.0215,74.6
3815,149.0,0.0198,74.4
3816,164.0,0.0231,70.0
3817,162.0,0.0205,72.6
3818,143.0,0.0178,71.9
3819,160.0,0.0189,72.0
3820,183.0,0.0237,72.5
3821,159.0,0.0402,62.8
3822,167.0,0.0191,70.0
3823,187.0,0.0213,72.8
3824,162.0,0.0384,65.4
3825,181.0,0.0203,71.2
3826,147.0,0.0188,71.2
3827,170.0,0.0359,64.7
3828,172.0,0.0215,69.5
3829,140.0,0.0172,70.7
3830,164.0,0.0204,70.8
3831,190.0,0.0221,74.8
3832,176.0,0.0254,70.5
3833,186.0,0.0244,70.9
3834,186.0,0.0219,72.4
3835,198.0,0.0245,73.1
3836,200.0,0.0324,66.7
3837,216.0,0.024,72.2
3838,184.0,0.0267,69.6
3839,220.0,0.0576,65.5
3840,210.0,0.028999999999999998,67.8
3841,227.0,0.0263,72.4
3842,208.0,0.0251,71.9
3843,248.0,0.0289,74.0
3844,239.0,0.0402,66.2
3845,221.0,0.0346,64.0
3846,269.0,0.0409,62.2
3847,246.0,0.0289,68.8
3848,297.0,0.0578,61.5
3849,286.0,0.0379,64.5
3850,340.0,0.0394,70.2
3851,362.0,0.0425,73.5
3852,286.0,0.0372,68.1
3853,324.0,0.0385,69.4
3854,330.0,0.0585,63.1
3855,292.0,0.0453,61.6
3856,317.0,0.0361,66.7
3857,425.0,0.0485,69.4
3858,352.0,0.0397,71.2
3859,364.0,0.0425,70.8
3860,355.0,0.0663,60.5
3861,453.0,0.0512,66.3
3862,352.0,0.0586,63.1
3863,421.0,0.0639,61.2
3864,429.0,0.0548,62.3
3865,456.0,0.0558,64.9
3866,434.0,0.0559,64.3
3867,336.0,0.0441,64.6
3868,455.0,0.055,65.8
3869,501.0,0.0572,69.0
3870,388.0,0.0426,71.3
3871,597.0,0.0682,71.1
3872,535.0,0.0625,70.9
3873,454.0,0.0562,68.5
3874,530.0,0.0632,68.2
3875,491.0,0.057999999999999996,69.0
3876,441.0,0.0628,65.1
3877,465.0,0.057,66.2
3878,474.0,0.0544,68.7
3879,562.0,0.0703,67.1
3880,459.0,0.0535,68.8
3881,485.0,0.0534,71.3
3882,540.0,0.0682,68.2
3883,471.0,0.0588,67.2
3884,491.0,0.0575,68.5
3885,555.0,0.0634,70.5
3886,430.0,0.0479,72.1
3887,532.0,0.0614,71.0
3888,513.0,0.057999999999999996,71.4
3889,487.0,0.0565,71.3
3890,521.0,0.0688,67.8
3891,634.0,0.0729,69.7
3892,523.0,0.0704,66.4
3893,578.0,0.0676,68.0
3894,495.0,0.0547,71.2
3895,508.0,0.0573,71.6
3896,596.0,0.0697,71.3
3897,543.0,0.062,70.8
3898,541.0,0.0609,71.6
3899,432.0,0.0497,71.6
3900,457.0,0.0585,67.8
3901,557.0,0.0647,68.8
3902,578.0,0.0772,65.5
3903,572.0,0.0657,68.4
3904,569.0,0.0633,71.0
3905,526.0,0.0578,72.1
3906,572.0,0.0638,72.7
3907,538.0,0.0626,71.3
3908,419.0,0.0512,70.3
3909,502.0,0.0615,68.8
3910,571.0,0.0672,69.1
3911,589.0,0.0684,70.3
3912,527.0,0.0631,68.9
3913,583.0,0.0674,69.6
3914,527.0,0.0759,64.5
3915,627.0,0.0702,68.4
3916,619.0,0.0688,70.6
3917,540.0,0.0616,71.1
3918,517.0,0.0692,66.1
3919,429.0,0.0493,68.6
3920,596.0,0.0674,70.1
3921,527.0,0.0639,68.6
3922,608.0,0.0714,68.5
3923,490.0,0.055999999999999994,69.9
3924,521.0,0.0584,71.2
3925,548.0,0.0938,65.3
3926,522.0,0.0658,64.7
3927,533.0,0.065,65.4
3928,555.0,0.066,66.8
3929,557.0,0.0635,69.2
3930,582.0,0.0672,69.6
3931,536.0,0.065,68.8
3932,592.0,0.0683,69.6
3933,522.0,0.08199999999999999,64.1
3934,611.0,0.0752,64.9
3935,558.0,0.0734,63.9
3936,441.0,0.0515,66.9
3937,439.0,0.0621,63.4
3938,522.0,0.0595,67.2
3939,603.0,0.0696,69.1
3940,573.0,0.0744,66.0
3941,521.0,0.0644,66.1
3942,448.0,0.0627,62.2
3943,512.0,0.0586,66.7
3944,525.0,0.0605,69.0
3945,451.0,0.0665,65.1
3946,607.0,0.0698,67.8
3947,500.0,0.0671,65.1
3948,519.0,0.0716,62.9
3949,491.0,0.0653,62.2
3950,496.0,0.063,63.7
3951,595.0,0.0786,63.6
3952,507.0,0.0665,63.3
3953,464.0,0.0742,60.6
3954,479.0,0.0616,62.8
3955,486.0,0.0562,66.5
3956,523.0,0.0639,67.2
3957,514.0,0.0628,67.5
3958,411.0,0.0515,66.3
3959,572.0,0.0676,67.7
3960,488.0,0.0562,69.7
3961,543.0,0.0714,66.6
3962,583.0,0.0715,66.7
3963,542.0,0.0669,67.0
3964,536.0,0.0692,65.2
3965,510.0,0.0683,63.1
3966,487.0,0.0889,58.5
3967,504.0,0.0613,62.8
3968,476.0,0.059000000000000004,64.5
3969,475.0,0.0551,67.5
3970,478.0,0.08800000000000001,60.8
3971,438.0,0.0547,62.7
3972,413.0,0.0539,63.0
3973,452.0,0.0583,63.8
3974,411.0,0.051,66.0
3975,299.0,0.0373,66.0
3976,426.0,0.0512,68.1
3977,440.0,0.0516,69.3
3978,382.0,0.05,68.0
3979,350.0,0.0424,68.3
3980,405.0,0.0585,63.2
3981,385.0,0.046,66.1
3982,443.0,0.0589,64.6
3983,399.0,0.0569,61.3
3984,396.0,0.0555,61.1
3985,428.0,0.0525,64.0
3986,398.0,0.0636,58.1
3987,376.0,0.0455,63.6
3988,403.0,0.0489,66.1
3989,346.0,0.0497,63.0
3990,412.0,0.0577,61.5
3991,375.0,0.0452,65.0
3992,375.0,0.0504,63.8
3993,361.0,0.059000000000000004,58.7
3994,394.0,0.0547,60.4
3995,358.0,0.0609,54.6
3996,367.0,0.0684,56.8
3997,323.0,0.0373,71.3
3998,304.0,0.0381,70.5
3999,374.0,0.0533,68.0
4000,287.0,0.0661,56.4
4001,355.0,0.0633,60.2
4002,302.0,0.0498,59.6
4003,249.0,0.0302,66.8
4004,302.0,0.0365,69.8
4005,303.0,0.0655,58.5
4006,267.0,0.0501,56.5
4007,257.0,0.0439,59.4
4008,296.0,0.0502,64.2
4009,273.0,0.0369,68.4
4010,249.0,0.0425,65.8
4011,189.0,0.062,66.3
4012,202.0,0.0259,70.9
4013,243.0,0.0313,66.8
4014,224.0,0.0407,65.7
4015,232.0,0.0288,70.7
4016,222.0,0.0302,68.8
4017,214.0,0.0262,69.4
4018,207.0,0.0242,71.2
4019,197.0,0.0276,70.8
4020,168.0,0.0234,68.5
4021,172.0,0.0225,69.3
4022,172.0,0.0225,69.7
4023,123.0,0.0418,57.7
4024,163.0,0.02,67.1
4025,134.0,0.0185,70.4
4026,155.0,0.0205,71.9
4027,139.0,0.0196,68.4
4028,130.0,0.0372,58.5
4029,139.0,0.0315,55.8
4030,128.0,0.0222,56.3
4031,113.0,0.0271,52.3
4032,129.0,0.0152,70.6
4033,103.0,0.0261,63.1
4034,94.0,0.0296,56.9
4035,98.0,0.0193,60.9
4036,91.0,0.0131,65.9
4037,94.0,0.0236,61.5
4038,108.0,0.0155,68.9
4039,93.0,0.0179,65.0
4040,74.0,0.009000000000000001,70.7
4041,65.0,0.0415,58.7
4042,81.0,0.0103,67.1
4043,72.0,0.0112,69.1
4044,68.0,0.0107,70.0
4045,79.0,0.0125,69.1
4046,82.0,0.0161,66.9
4047,71.0,0.0141,66.6
4048,49.0,0.009000000000000001,63.7
4049,78.0,0.0117,68.9
4050,70.0,0.011000000000000001,68.5
4051,59.0,0.0106,68.3
4052,75.0,0.0219,58.6
4053,60.0,0.0113,60.2
4054,59.0,0.0132,64.9
4055,66.0,0.012,67.1
4056,91.0,0.018000000000000002,60.7
4057,71.0,0.0146,63.2
4058,83.0,0.0139,66.5
4059,71.0,0.0146,61.7
4060,86.0,0.0176,62.2
4061,81.0,0.0139,62.8
4062,103.0,0.0239,61.1
4063,109.0,0.0174,64.5
4064,101.0,0.0204,60.8
4065,122.0,0.0234,60.9
4066,105.0,0.017,62.8
4067,141.0,0.0245,61.8
4068,135.0,0.0248,61.8
4069,145.0,0.0209,66.0
4070,173.0,0.0278,66.4
4071,139.0,0.0433,57.5
4072,188.0,0.0258,64.4
4073,240.0,0.0479,57.2
4074,239.0,0.0377,61.7
4075,302.0,0.0497,61.2
4076,283.0,0.0411,64.4
4077,312.0,0.0493,66.0
4078,382.0,0.062,61.8
4079,383.0,0.0494,67.0
4080,438.0,0.0648,65.4
4081,415.0,0.0626,64.3
4082,520.0,0.0743,65.9
4083,432.0,0.062,66.2
4084,515.0,0.0683,67.9
4085,576.0,0.0793,68.2
4086,518.0,0.0857,64.0
4087,637.0,0.0926,64.9
4088,570.0,0.0794,65.9
4089,476.0,0.0741,63.9
4090,596.0,0.0898,63.7
4091,553.0,0.0781,66.0
4092,608.0,0.0831,66.3
4093,623.0,0.1008,61.6
4094,418.0,0.0641,63.2
4095,461.0,0.0947,58.8
4096,439.0,0.0606,61.9
4097,501.0,0.0854,59.5
4098,486.0,0.0713,63.6
4099,566.0,0.0812,63.8
4100,628.0,0.0911,64.3
4101,619.0,0.1014,60.7
4102,518.0,0.0842,59.4
4103,566.0,0.0858,60.9
4104,602.0,0.0875,62.6
4105,548.0,0.076,65.4
4106,568.0,0.1002,60.1
4107,673.0,0.0953,62.0
4108,418.0,0.0746,57.0
4109,611.0,0.0855,60.4
4110,527.0,0.0897,57.4
4111,570.0,0.0797,62.7
4112,532.0,0.0811,61.4
4113,547.0,0.0881,58.4
4114,633.0,0.1045,57.4
4115,628.0,0.0998,57.2
4116,504.0,0.0701,60.3
4117,497.0,0.078,60.0
4118,477.0,0.0787,57.2
4119,555.0,0.0761,61.4
4120,499.0,0.0819,58.0
4121,497.0,0.077,57.7
4122,490.0,0.066,61.5
4123,518.0,0.0825,58.6
4124,533.0,0.0793,58.7
4125,511.0,0.1041,51.9
4126,520.0,0.0798,55.0
4127,494.0,0.0717,58.7
4128,484.0,0.1012,49.7
4129,433.0,0.0607,56.3
4130,421.0,0.0619,59.2
4131,528.0,0.08199999999999999,58.0
4132,503.0,0.0864,56.0
4133,443.0,0.0734,54.1
4134,525.0,0.0736,58.9
4135,514.0,0.1079,54.8
4136,463.0,0.0795,53.3
4137,496.0,0.0803,53.2
4138,515.0,0.0972,53.2
4139,455.0,0.073,53.3
4140,453.0,0.0879,51.0
4141,485.0,0.085,50.6
4142,489.0,0.10099999999999999,46.0
4143,496.0,0.1056,43.8
4144,479.0,0.0652,56.6
4145,429.0,0.0826,53.7
4146,518.0,0.0764,57.5
4147,490.0,0.0714,59.5
4148,310.0,0.0447,62.5
4149,567.0,0.084,62.3
4150,610.0,0.1027,56.3
4151,558.0,0.0794,58.5
4152,531.0,0.0851,57.7
4153,446.0,0.065,58.4
4154,460.0,0.0659,62.9
4155,510.0,0.0784,59.2
4156,471.0,0.0756,59.2
4157,530.0,0.0796,59.3
4158,585.0,0.0928,58.6
4159,591.0,0.0768,62.5
4160,434.0,0.0614,61.7
4161,612.0,0.0956,59.5
4162,620.0,0.1016,57.7
4163,525.0,0.0797,57.1
4164,517.0,0.0794,57.5
4165,441.0,0.0632,59.5
4166,461.0,0.0618,63.2
4167,522.0,0.0799,60.6
4168,445.0,0.0646,59.6
4169,504.0,0.0722,61.8
4170,557.0,0.0892,58.1
4171,525.0,0.0682,61.5
4172,542.0,0.0813,61.0
4173,478.0,0.0687,60.1
4174,679.0,0.0922,62.0
4175,519.0,0.07,62.0
4176,552.0,0.0725,63.4
4177,581.0,0.08199999999999999,63.1
4178,564.0,0.0865,59.1
4179,618.0,0.0846,62.4
4180,424.0,0.0548,64.2
4181,680.0,0.1008,61.0
4182,610.0,0.0798,62.5
4183,629.0,0.0828,63.7
4184,451.0,0.0582,64.9
4185,512.0,0.0756,62.8
4186,532.0,0.0692,64.4
4187,577.0,0.0761,64.5
4188,559.0,0.0755,64.9
4189,552.0,0.075,64.1
4190,542.0,0.0752,63.5
4191,693.0,0.0883,65.4
4192,552.0,0.0759,64.8
4193,503.0,0.0651,65.3
4194,495.0,0.0614,66.5
4195,405.0,0.0523,65.7
4196,492.0,0.057999999999999996,68.6
4197,604.0,0.07200000000000001,68.4
4198,656.0,0.0822,68.1
4199,535.0,0.0645,69.1
4200,601.0,0.0793,65.7
4201,566.0,0.07200000000000001,65.1
4202,572.0,0.078,63.0
4203,521.0,0.0695,62.7
4204,639.0,0.0862,62.0
4205,588.0,0.0706,64.4
4206,608.0,0.0771,63.9
4207,474.0,0.0588,64.8
4208,633.0,0.0773,65.1
4209,620.0,0.0746,65.6
4210,552.0,0.0695,64.0
4211,455.0,0.0619,61.9
4212,679.0,0.09,61.9
4213,512.0,0.0668,61.6
4214,574.0,0.0794,61.4
4215,554.0,0.0692,62.2
4216,648.0,0.0775,64.3
4217,577.0,0.0699,64.2
4218,617.0,0.0752,65.5
4219,682.0,0.0853,63.9
4220,668.0,0.0854,63.5
4221,584.0,0.07200000000000001,64.1
4222,578.0,0.0698,64.8
4223,463.0,0.0564,65.6
4224,729.0,0.0909,64.7
4225,511.0,0.0631,64.6
4226,476.0,0.0623,62.1
4227,680.0,0.0908,61.0
4228,632.0,0.0861,59.8
4229,618.0,0.0771,61.5
4230,496.0,0.0597,63.8
4231,589.0,0.0729,63.8
4232,598.0,0.0731,63.9
4233,654.0,0.0849,62.0
4234,576.0,0.0759,61.0
4235,657.0,0.0939,59.4
4236,517.0,0.0715,58.7
4237,586.0,0.0717,61.7
4238,555.0,0.067,63.3
4239,559.0,0.0742,62.5
4240,584.0,0.073,62.6
4241,518.0,0.0655,62.2
4242,483.0,0.0631,61.1
4243,591.0,0.0845,58.3
4244,599.0,0.0749,61.3
4245,606.0,0.0795,61.2
4246,542.0,0.0736,59.8
4247,561.0,0.0701,61.4
4248,531.0,0.0709,60.4
4249,542.0,0.0798,57.5
4250,523.0,0.0621,62.1
4251,456.0,0.0604,60.7
4252,537.0,0.0645,63.2
4253,461.0,0.0606,62.4
4254,515.0,0.0796,58.2
4255,471.0,0.0619,58.6
4256,479.0,0.0659,59.4
4257,510.0,0.0754,57.1
4258,433.0,0.0701,52.5
4259,372.0,0.0504,56.5
4260,397.0,0.0484,61.4
4261,421.0,0.0569,62.8
4262,382.0,0.0475,65.3
4263,333.0,0.0428,65.5
4264,342.0,0.0615,59.2
4265,377.0,0.0435,65.7
4266,384.0,0.054000000000000006,62.1
4267,366.0,0.0442,65.6
4268,322.0,0.0389,67.3
4269,340.0,0.0428,66.4
4270,418.0,0.0595,62.8
4271,295.0,0.0375,63.5
4272,335.0,0.0413,68.4
4273,262.0,0.0326,70.0
4274,254.0,0.0307,70.6
4275,275.0,0.0359,69.9
4276,282.0,0.0333,71.9
4277,272.0,0.0351,69.3
4278,239.0,0.0367,65.1
4279,322.0,0.0405,67.8
4280,300.0,0.0457,64.3
4281,297.0,0.0365,68.3
4282,342.0,0.0508,66.3
4283,324.0,0.0444,66.4
4284,292.0,0.0718,54.9
4285,284.0,0.0367,61.5
4286,293.0,0.05,58.5
4287,310.0,0.0516,57.1
4288,269.0,0.0552,53.4
4289,272.0,0.0435,59.4
4290,277.0,0.0684,55.5
4291,330.0,0.0496,57.0
4292,278.0,0.0422,58.0
4293,287.0,0.0393,61.9
4294,290.0,0.0381,64.3
4295,316.0,0.0391,67.8
4296,263.0,0.0379,67.7
4297,272.0,0.0381,66.1
4298,233.0,0.0327,66.3
4299,291.0,0.0677,58.6
4300,205.0,0.0307,61.6
4301,251.0,0.0387,61.2
4302,274.0,0.0397,63.1
4303,239.0,0.0403,60.5
4304,263.0,0.0536,56.9
4305,220.0,0.0369,56.6
4306,154.0,0.026000000000000002,56.1
4307,152.0,0.0226,62.4
4308,137.0,0.0439,53.6
4309,110.0,0.0196,54.2
4310,131.0,0.0182,62.0
4311,116.0,0.0206,62.9
4312,170.0,0.0234,67.9
4313,122.0,0.0214,64.4
4314,127.0,0.0199,67.0
4315,103.0,0.0153,65.6
4316,103.0,0.0192,60.9
4317,109.0,0.019,61.2
4318,115.0,0.0299,55.1
4319,79.0,0.0292,50.2
4320,84.0,0.0155,70.1
4321,65.0,0.0134,65.6
4322,78.0,0.0338,55.8
4323,73.0,0.0138,58.7
4324,82.0,0.0153,61.4
4325,83.0,0.0444,51.9
4326,67.0,0.0129,58.2
4327,87.0,0.0134,63.0
4328,66.0,0.0129,62.5
4329,77.0,0.043,54.5
4330,89.0,0.0167,58.8
4331,74.0,0.0231,50.3
4332,73.0,0.0125,60.4
4333,86.0,0.0177,61.6
4334,73.0,0.0142,62.6
4335,74.0,0.013000000000000001,64.4
4336,97.0,0.0168,66.3
4337,66.0,0.0136,65.2
4338,72.0,0.0167,62.0
4339,61.0,0.0119,63.5
4340,62.0,0.0089,67.7
4341,62.0,0.0139,64.3
4342,70.0,0.0175,60.5
4343,85.0,0.0258,55.0
4344,72.0,0.0145,61.1
4345,94.0,0.0179,63.9
4346,80.0,0.0152,65.2
4347,82.0,0.0149,67.2
4348,78.0,0.0177,65.0
4349,107.0,0.0238,63.4
4350,117.0,0.0209,66.5
4351,106.0,0.0179,67.6
4352,141.0,0.0619,57.6
4353,123.0,0.025,61.0
4354,141.0,0.0261,64.3
4355,196.0,0.0331,67.9
4356,183.0,0.0274,69.9
4357,209.0,0.0356,69.5
4358,180.0,0.0306,66.5
4359,183.0,0.0275,68.8
4360,240.0,0.0371,70.2
4361,282.0,0.0393,72.6
4362,319.0,0.0443,74.0
4363,297.0,0.0437,72.5
4364,375.0,0.0585,71.4
4365,453.0,0.0621,72.8
4366,522.0,0.0791,69.9
4367,505.0,0.0815,67.1
4368,432.0,0.0609,69.8
4369,490.0,0.0698,70.0
4370,623.0,0.09300000000000001,67.6
4371,594.0,0.0842,68.7
4372,563.0,0.0863,66.7
4373,641.0,0.0964,66.3
4374,618.0,0.0922,66.0
4375,713.0,0.1058,64.9
4376,688.0,0.0939,67.8
4377,722.0,0.0974,69.5
4378,736.0,0.1151,65.3
4379,733.0,0.0963,69.0
4380,609.0,0.0832,69.7
4381,601.0,0.0871,67.6
4382,650.0,0.0924,67.8
4383,757.0,0.1165,64.7
4384,702.0,0.1198,60.4
4385,592.0,0.0902,62.0
4386,783.0,0.1194,62.2
4387,659.0,0.0939,64.7
4388,759.0,0.1076,65.7
4389,759.0,0.1138,64.5
4390,763.0,0.1169,63.8
4391,673.0,0.1048,63.2
4392,747.0,0.1168,59.9
4393,704.0,0.1018,60.2
4394,657.0,0.1147,55.8
4395,527.0,0.077,59.4
4396,600.0,0.1131,52.1
4397,706.0,0.1014,56.7
4398,678.0,0.1014,57.6
4399,784.0,0.1241,56.8
4400,798.0,0.1372,53.7
4401,660.0,0.1061,55.3
4402,721.0,0.1475,53.8
4403,644.0,0.113,54.7
4404,657.0,0.1092,53.6
4405,744.0,0.1203,54.1
4406,729.0,0.1245,52.5
4407,678.0,0.1132,52.5
4408,815.0,0.1258,55.4
4409,717.0,0.1699,47.1
4410,702.0,0.1866,41.3
4411,820.0,0.1463,44.7
4412,833.0,0.166,45.1
4413,790.0,0.1343,49.1
4414,763.0,0.1177,53.8
4415,750.0,0.1066,57.6
4416,623.0,0.0903,59.4
4417,776.0,0.1313,57.0
4418,746.0,0.1044,60.2
4419,760.0,0.1164,59.6
4420,763.0,0.1273,56.7
4421,665.0,0.174,46.9
4422,768.0,0.1565,45.3
4423,642.0,0.1795,42.2
4424,703.0,0.1734,40.2
4425,646.0,0.2647,33.9
4426,713.0,0.2815,29.3
4427,698.0,0.2106,29.0
4428,760.0,0.1977,32.3
4429,622.0,0.2585,28.2
4430,535.0,0.244,28.6
4431,725.0,0.1998,31.8
4432,711.0,0.247,31.1
4433,631.0,0.2767,30.2
4434,733.0,0.2383,29.0
4435,756.0,0.1911,33.0
4436,673.0,0.196,32.8
4437,680.0,0.2994,29.7
4438,803.0,0.17800000000000002,35.2
4439,779.0,0.1528,40.8
4440,647.0,0.1015,48.3
4441,572.0,0.0924,52.6
4442,465.0,0.1435,43.3
4443,603.0,0.1052,46.2
4444,627.0,0.1074,49.8
4445,571.0,0.0879,54.2
4446,623.0,0.1006,56.3
4447,567.0,0.0813,60.4
4448,462.0,0.0689,61.1
4449,386.0,0.055,62.2
4450,523.0,0.0751,63.4
4451,506.0,0.0786,62.3
4452,507.0,0.0663,65.5
4453,480.0,0.0733,63.6
4454,499.0,0.0746,63.6
4455,415.0,0.0679,59.2
4456,519.0,0.0742,61.3
4457,459.0,0.0646,63.4
4458,423.0,0.0617,63.4
4459,477.0,0.0659,65.0
4460,487.0,0.0697,64.9
4461,457.0,0.0633,65.7
4462,561.0,0.0821,64.4
4463,523.0,0.0694,66.0
4464,503.0,0.0742,64.1
4465,453.0,0.065,64.1
4466,462.0,0.0634,64.5
4467,463.0,0.0617,65.9
4468,518.0,0.0685,67.1
4469,532.0,0.0766,66.2
4470,396.0,0.0577,64.9
4471,518.0,0.0734,65.2
4472,410.0,0.0581,65.5
4473,539.0,0.0764,65.5
4474,466.0,0.0651,65.4
4475,495.0,0.0697,65.1
4476,483.0,0.0729,63.7
4477,486.0,0.0668,64.6
4478,471.0,0.0639,64.5
4479,532.0,0.0726,65.5
4480,472.0,0.0723,63.2
4481,408.0,0.054000000000000006,64.7
4482,482.0,0.0714,63.2
4483,525.0,0.0743,63.4
4484,497.0,0.0682,63.5
4485,400.0,0.0526,65.3
4486,371.0,0.0606,61.0
4487,424.0,0.06,63.0
4488,488.0,0.0727,62.7
4489,445.0,0.06,64.6
4490,280.0,0.0353,67.3
4491,478.0,0.0643,66.3
4492,436.0,0.0551,67.7
4493,421.0,0.0627,63.5
4494,444.0,0.0579,66.1
4495,434.0,0.0574,66.1
4496,430.0,0.057999999999999996,66.6
4497,483.0,0.0652,66.2
4498,229.0,0.0308,65.9
4499,512.0,0.0663,66.9
4500,372.0,0.0527,65.8
4501,379.0,0.0531,64.8
4502,441.0,0.0562,66.7
4503,445.0,0.06,65.8
4504,506.0,0.064,67.0
4505,417.0,0.0529,67.8
4506,461.0,0.0648,65.8
4507,387.0,0.0459,69.0
4508,486.0,0.0696,65.2
4509,452.0,0.0588,66.3
4510,464.0,0.0607,66.0
4511,472.0,0.0583,68.0
4512,426.0,0.0549,68.2
4513,392.0,0.0518,68.3
4514,563.0,0.0693,69.6
4515,359.0,0.0462,68.4
4516,484.0,0.0684,65.6
4517,409.0,0.0542,65.3
4518,486.0,0.0634,66.8
4519,492.0,0.0598,68.9
4520,474.0,0.063,66.7
4521,509.0,0.0602,69.3
4522,542.0,0.0679,68.9
4523,434.0,0.0569,67.7
4524,474.0,0.0582,68.7
4525,394.0,0.053,67.0
4526,464.0,0.0694,64.3
4527,579.0,0.0728,65.8
4528,291.0,0.0347,69.4
4529,494.0,0.0625,68.9
4530,488.0,0.0612,69.0
4531,574.0,0.078,66.8
4532,452.0,0.0596,66.1
4533,361.0,0.0584,60.9
4534,438.0,0.0569,64.0
4535,473.0,0.0681,62.3
4536,345.0,0.0452,64.7
4537,401.0,0.0547,64.4
4538,297.0,0.0398,65.9
4539,439.0,0.0645,63.4
4540,360.0,0.0464,65.8
4541,324.0,0.0525,61.6
4542,266.0,0.0383,61.4
4543,369.0,0.0506,63.7
4544,322.0,0.046,63.3
4545,304.0,0.0438,63.0
4546,354.0,0.0476,65.0
4547,308.0,0.0404,66.0
4548,309.0,0.0399,67.8
4549,225.0,0.0325,66.4
4550,280.0,0.044000000000000004,62.2
4551,228.0,0.0467,56.0
4552,292.0,0.0418,60.0
4553,298.0,0.0372,66.0
4554,250.0,0.0352,65.7
4555,287.0,0.0371,67.5
4556,239.0,0.036000000000000004,66.8
4557,230.0,0.0463,59.7
4558,188.0,0.0258,63.5
4559,290.0,0.0418,62.4
4560,236.0,0.0337,65.5
4561,184.0,0.0263,65.6
4562,211.0,0.0338,62.6
4563,187.0,0.0271,65.8
4564,218.0,0.0303,66.3
4565,174.0,0.0227,68.1
4566,235.0,0.0309,69.9
4567,218.0,0.0291,70.9
4568,185.0,0.0274,69.1
4569,212.0,0.0416,63.7
