time_step,flow,speed,occupancy
2419,384.0,0.0676,58.5
2420,353.0,0.055999999999999994,60.4
2421,301.0,0.05,60.0
2422,375.0,0.0634,59.6
2423,361.0,0.0596,59.9
2424,383.0,0.0652,59.5
2425,379.0,0.0639,59.4
2426,337.0,0.0558,59.5
2427,298.0,0.0535,57.5
2428,297.0,0.0496,58.8
2429,323.0,0.0545,59.1
2430,332.0,0.0565,58.5
2431,334.0,0.0612,56.8
2432,351.0,0.0582,58.5
2433,316.0,0.0524,59.0
2434,275.0,0.0475,58.7
2435,270.0,0.0438,59.8
2436,239.0,0.0372,61.7
2437,264.0,0.0427,61.8
2438,282.0,0.0474,60.6
2439,371.0,0.0615,60.8
2440,449.0,0.0748,60.2
2441,419.0,0.0704,59.6
2442,340.0,0.055,60.1
2443,251.0,0.0406,60.7
2444,346.0,0.0594,59.9
2445,355.0,0.0572,60.9
2446,349.0,0.0549,61.5
2447,350.0,0.0556,61.8
2448,353.0,0.0587,60.9
2449,375.0,0.064,59.9
2450,359.0,0.0636,58.0
2451,327.0,0.0547,58.8
2452,351.0,0.0559,60.8
2453,356.0,0.0563,61.8
2454,406.0,0.0627,63.1
2455,387.0,0.0635,61.5
2456,378.0,0.059000000000000004,62.6
2457,437.0,0.0708,61.9
2458,386.0,0.0624,61.5
2459,369.0,0.0611,60.7
2460,383.0,0.0635,60.5
2461,362.0,0.0578,61.1
2462,380.0,0.0598,62.0
2463,376.0,0.0604,61.9
2464,409.0,0.0676,60.5
2465,392.0,0.0627,61.6
2466,436.0,0.0733,60.5
2467,409.0,0.0668,60.9
2468,388.0,0.0609,61.4
2469,379.0,0.06,62.1
2470,444.0,0.0691,62.7
2471,423.0,0.0693,61.7
2472,402.0,0.0643,61.7
2473,383.0,0.0576,63.2
2474,454.0,0.0716,63.0
2475,455.0,0.0725,62.7
2476,445.0,0.0711,62.1
2477,453.0,0.0738,61.2
2478,381.0,0.0596,62.1
2479,413.0,0.0617,64.0
2480,414.0,0.0645,63.6
2481,452.0,0.0702,63.4
2482,445.0,0.0693,63.8
2483,420.0,0.0644,63.9
2484,446.0,0.0693,63.7
2485,438.0,0.0665,64.5
2486,454.0,0.0705,64.0
2487,460.0,0.0721,63.3
2488,500.0,0.0758,64.2
2489,469.0,0.07400000000000001,63.2
2490,444.0,0.0689,63.5
2491,430.0,0.0668,63.8
2492,440.0,0.0689,63.2
2493,469.0,0.0777,61.8
2494,477.0,0.0772,61.3
2495,485.0,0.0764,62.1
2496,416.0,0.0643,63.1
2497,437.0,0.0684,63.1
2498,480.0,0.075,63.3
2499,465.0,0.0721,63.6
2500,512.0,0.0817,62.6
2501,434.0,0.0685,62.6
2502,444.0,0.0705,62.2
2503,476.0,0.0791,61.2
2504,517.0,0.0861,60.1
2505,457.0,0.0711,62.1
2506,497.0,0.0795,62.0
2507,414.0,0.0638,62.8
2508,456.0,0.0742,61.9
2509,505.0,0.0808,62.0
2510,480.0,0.0766,62.0
2511,523.0,0.0868,60.9
2512,549.0,0.0932,59.6
2513,523.0,0.0901,58.5
2514,536.0,0.09,58.8
2515,480.0,0.0821,58.4
2516,524.0,0.09300000000000001,57.1
2517,449.0,0.0738,58.7
2518,461.0,0.0756,59.7
2519,462.0,0.0766,59.8
2520,439.0,0.0726,59.8
2521,483.0,0.0847,58.4
2522,434.0,0.0716,59.2
2523,490.0,0.0898,56.6
2524,528.0,0.0949,56.0
2525,487.0,0.0805,57.9
2526,451.0,0.0804,56.8
2527,416.0,0.0679,58.6
2528,419.0,0.0651,61.0
2529,433.0,0.0838,56.6
2530,434.0,0.0735,57.4
2531,371.0,0.0575,60.0
2532,349.0,0.0554,61.2
2533,351.0,0.054000000000000006,62.9
2534,348.0,0.0526,64.1
2535,336.0,0.0509,64.4
2536,362.0,0.055999999999999994,63.9
2537,304.0,0.0462,64.5
2538,320.0,0.0497,64.0
2539,332.0,0.0497,64.7
2540,309.0,0.0442,66.5
2541,303.0,0.0455,66.3
2542,242.0,0.0362,66.1
2543,226.0,0.0333,66.6
2544,253.0,0.037000000000000005,67.2
2545,301.0,0.0445,67.0
2546,231.0,0.0333,67.5
2547,277.0,0.0415,67.0
2548,254.0,0.0372,67.1
2549,251.0,0.0368,67.1
2550,210.0,0.0307,67.6
2551,227.0,0.0343,66.4
2552,201.0,0.0299,66.6
2553,209.0,0.0317,66.3
2554,212.0,0.0313,66.9
2555,198.0,0.0291,67.0
2556,177.0,0.0244,68.3
2557,194.0,0.0294,67.4
2558,165.0,0.0249,67.0
2559,174.0,0.0254,67.2
2560,200.0,0.0297,67.1
2561,184.0,0.0287,65.9
2562,159.0,0.0248,65.7
2563,164.0,0.0243,66.5
2564,166.0,0.0239,67.4
2565,142.0,0.0203,68.0
2566,145.0,0.0221,67.2
2567,142.0,0.0217,66.2
2568,121.0,0.0181,66.4
2569,156.0,0.0231,67.5
2570,132.0,0.02,66.7
2571,136.0,0.021,66.4
2572,128.0,0.0202,65.3
2573,116.0,0.0182,66.0
2574,130.0,0.0196,67.1
2575,101.0,0.0165,65.8
2576,118.0,0.0192,66.0
2577,94.0,0.0163,63.7
2578,84.0,0.0137,65.1
2579,86.0,0.0135,65.6
2580,69.0,0.0117,65.6
2581,74.0,0.0114,67.2
2582,87.0,0.0138,67.3
2583,77.0,0.0112,67.1
2584,63.0,0.0094,66.9
2585,65.0,0.0096,67.6
2586,64.0,0.0108,66.3
2587,51.0,0.0088,67.1
2588,42.0,0.0076,65.0
2589,47.0,0.0067,68.3
2590,58.0,0.0086,67.0
2591,73.0,0.0115,66.7
2592,56.0,0.0088,67.9
2593,48.0,0.0081,67.4
2594,54.0,0.0094,66.9
2595,54.0,0.0088,67.5
2596,50.0,0.0088,66.5
2597,43.0,0.0081,66.3
2598,31.0,0.0048,66.7
2599,35.0,0.0049,67.6
2600,35.0,0.0062,66.4
2601,34.0,0.0064,66.8
2602,39.0,0.0078,66.5
2603,23.0,0.0044,66.8
2604,39.0,0.008,66.2
2605,30.0,0.0042,67.5
2606,31.0,0.0064,66.4
2607,30.0,0.0062,65.0
2608,27.0,0.0053,66.6
2609,30.0,0.0052,65.8
2610,31.0,0.0066,67.4
2611,24.0,0.0047,65.1
2612,29.0,0.0063,67.4
2613,24.0,0.0039,66.6
2614,25.0,0.0048,66.1
2615,19.0,0.0042,66.7
2616,31.0,0.0056,67.9
2617,35.0,0.0074,66.2
2618,39.0,0.0068,67.4
2619,37.0,0.0077,66.0
2620,44.0,0.006999999999999999,67.8
2621,38.0,0.0062,68.0
2622,36.0,0.006999999999999999,66.6
2623,24.0,0.006,66.3
2624,26.0,0.005,67.4
2625,22.0,0.0043,67.3
2626,31.0,0.0068,65.9
2627,31.0,0.0075,65.9
2628,15.0,0.0033,65.3
2629,26.0,0.0047,67.7
2630,40.0,0.0082,66.5
2631,33.0,0.0077,66.9
2632,26.0,0.0035,66.9
2633,23.0,0.0051,68.1
2634,32.0,0.0072,66.1
2635,35.0,0.008,64.8
2636,31.0,0.0063,65.0
2637,31.0,0.0058,66.5
2638,42.0,0.0077,66.8
2639,33.0,0.0074,65.8
2640,46.0,0.0101,65.8
2641,41.0,0.01,65.1
2642,36.0,0.0078,64.5
2643,40.0,0.0112,62.3
2644,49.0,0.0094,65.1
2645,49.0,0.0098,65.4
2646,65.0,0.0135,65.3
2647,61.0,0.0124,65.1
2648,92.0,0.0185,65.2
2649,98.0,0.0191,65.9
2650,85.0,0.0151,67.4
2651,95.0,0.0179,67.9
2652,79.0,0.0146,66.4
2653,94.0,0.0163,66.5
2654,105.0,0.0202,64.6
2655,111.0,0.0213,63.5
2656,114.0,0.0216,62.6
2657,115.0,0.0186,65.5
2658,155.0,0.0251,67.3
2659,159.0,0.0287,64.9
2660,170.0,0.0331,62.5
2661,185.0,0.031,65.7
2662,168.0,0.0269,68.7
2663,194.0,0.032,69.3
2664,192.0,0.0311,67.0
2665,202.0,0.034,64.8
2666,207.0,0.0339,64.4
2667,245.0,0.0413,63.5
2668,298.0,0.0501,63.2
2669,275.0,0.042,65.1
2670,320.0,0.0515,65.0
2671,352.0,0.057999999999999996,64.6
2672,337.0,0.0547,64.5
2673,308.0,0.0518,63.7
2674,428.0,0.068,64.6
2675,363.0,0.0581,64.5
2676,437.0,0.0762,61.5
2677,419.0,0.0723,60.2
2678,435.0,0.0767,59.3
2679,476.0,0.0822,58.9
2680,532.0,0.0867,60.4
2681,525.0,0.0871,60.4
2682,600.0,0.0988,60.6
2683,592.0,0.1006,59.7
2684,565.0,0.0996,58.4
2685,543.0,0.0907,59.3
2686,573.0,0.0981,59.1
2687,531.0,0.0897,59.3
2688,601.0,0.1068,58.0
2689,587.0,0.1037,57.3
2690,586.0,0.1095,56.0
2691,548.0,0.0889,59.0
2692,562.0,0.1018,57.1
2693,551.0,0.0952,58.0
2694,547.0,0.0966,57.6
2695,538.0,0.0915,58.4
2696,531.0,0.0955,57.4
2697,534.0,0.0926,57.6
2698,501.0,0.0883,56.9
2699,492.0,0.0878,57.2
2700,537.0,0.0907,58.4
2701,543.0,0.0974,57.5
2702,526.0,0.1016,54.8
2703,525.0,0.0958,55.1
2704,447.0,0.0736,57.8
2705,481.0,0.0802,59.1
2706,477.0,0.0853,58.1
2707,418.0,0.0683,59.5
2708,429.0,0.0704,60.4
2709,435.0,0.0743,59.6
2710,467.0,0.0796,59.4
2711,403.0,0.0676,59.3
2712,384.0,0.0625,60.7
2713,351.0,0.0544,62.2
2714,365.0,0.0614,61.5
2715,350.0,0.0547,62.7
2716,390.0,0.0688,59.6
2717,381.0,0.0607,61.0
2718,360.0,0.0567,61.7
2719,340.0,0.053,62.8
2720,413.0,0.07,61.2
2721,383.0,0.0657,60.0
2722,331.0,0.052000000000000005,61.6
2723,315.0,0.0525,61.1
2724,359.0,0.0594,61.3
2725,348.0,0.0566,61.5
2726,326.0,0.0513,62.3
2727,350.0,0.0599,60.7
2728,361.0,0.0563,62.5
2729,340.0,0.0554,61.7
2730,374.0,0.0596,62.3
2731,358.0,0.0568,62.8
2732,343.0,0.0551,62.1
2733,373.0,0.0593,62.5
2734,366.0,0.0591,62.3
2735,330.0,0.0539,61.8
2736,373.0,0.0602,61.8
2737,377.0,0.061,61.7
2738,361.0,0.0591,61.6
2739,398.0,0.0614,63.0
2740,373.0,0.0609,62.3
2741,368.0,0.0615,61.2
2742,382.0,0.0618,61.3
2743,394.0,0.0612,62.6
2744,376.0,0.0597,62.7
2745,408.0,0.0635,63.3
2746,424.0,0.0687,62.4
2747,407.0,0.0651,62.4
2748,412.0,0.0663,62.3
2749,417.0,0.0679,61.6
2750,365.0,0.0587,61.9
2751,435.0,0.0709,61.5
2752,376.0,0.0615,61.2
2753,439.0,0.0724,61.0
2754,446.0,0.0756,60.0
2755,459.0,0.0751,60.6
2756,451.0,0.0742,60.5
2757,509.0,0.0846,60.2
2758,426.0,0.0687,60.8
2759,472.0,0.0746,62.3
2760,473.0,0.0756,61.9
2761,434.0,0.0668,63.4
2762,422.0,0.0654,63.4
2763,499.0,0.0823,62.2
2764,441.0,0.07,62.4
2765,510.0,0.0828,62.0
2766,487.0,0.0775,62.3
2767,482.0,0.0762,62.5
2768,498.0,0.0794,62.3
2769,500.0,0.0774,63.7
2770,454.0,0.0686,64.5
2771,453.0,0.0682,65.2
2772,451.0,0.0692,64.9
2773,475.0,0.0774,62.9
2774,490.0,0.0787,62.6
2775,464.0,0.0736,62.7
2776,501.0,0.0775,63.5
2777,502.0,0.0773,64.0
2778,469.0,0.0728,63.9
2779,426.0,0.0657,64.0
2780,477.0,0.0767,63.1
2781,506.0,0.0773,64.2
2782,481.0,0.0759,63.7
2783,492.0,0.0789,63.0
2784,476.0,0.0747,63.0
2785,455.0,0.0688,64.2
2786,481.0,0.07400000000000001,64.5
2787,484.0,0.073,65.2
2788,455.0,0.0694,65.1
2789,410.0,0.0604,66.3
2790,489.0,0.0778,64.3
2791,453.0,0.0693,64.9
2792,470.0,0.0711,65.5
2793,467.0,0.073,64.6
2794,505.0,0.0799,63.9
2795,466.0,0.0702,64.9
2796,434.0,0.0644,66.0
2797,458.0,0.0697,65.7
2798,487.0,0.0768,64.3
2799,519.0,0.0811,64.3
2800,498.0,0.0798,63.2
2801,467.0,0.0751,62.6
2802,583.0,0.1037,59.8
2803,531.0,0.0957,57.9
2804,486.0,0.0837,58.1
2805,480.0,0.0792,59.5
2806,458.0,0.0776,59.2
2807,464.0,0.0799,58.6
2808,492.0,0.0833,58.9
2809,468.0,0.0808,58.7
2810,464.0,0.0788,58.9
2811,487.0,0.0815,59.2
2812,494.0,0.0809,60.5
2813,528.0,0.0879,60.4
2814,474.0,0.0807,59.1
2815,416.0,0.0677,60.4
2816,440.0,0.0681,62.7
2817,404.0,0.066,61.9
2818,439.0,0.0697,62.5
2819,442.0,0.0704,62.6
2820,402.0,0.0613,63.6
2821,393.0,0.0601,64.4
2822,380.0,0.0573,65.1
2823,367.0,0.0553,65.3
2824,363.0,0.055,65.4
2825,345.0,0.0536,64.8
2826,380.0,0.0567,65.8
2827,319.0,0.0471,66.3
2828,373.0,0.0568,66.0
2829,320.0,0.0479,66.1
2830,327.0,0.0522,64.1
2831,328.0,0.0479,66.3
2832,284.0,0.0412,67.5
2833,324.0,0.0466,68.5
2834,297.0,0.0436,68.1
2835,313.0,0.0467,67.5
2836,286.0,0.0433,66.9
2837,259.0,0.0397,66.3
2838,244.0,0.0364,66.8
2839,247.0,0.0371,66.9
2840,246.0,0.0361,67.0
2841,247.0,0.0353,68.6
2842,231.0,0.0348,67.3
2843,233.0,0.0338,68.0
2844,225.0,0.0338,67.4
2845,200.0,0.0292,67.6
2846,224.0,0.034,67.0
2847,206.0,0.0311,66.8
2848,223.0,0.0335,66.4
2849,197.0,0.0304,65.6
2850,192.0,0.0279,67.2
2851,213.0,0.0294,68.8
2852,190.0,0.0291,67.4
2853,165.0,0.0257,66.1
2854,170.0,0.0247,67.4
2855,157.0,0.0231,67.3
2856,147.0,0.0235,66.1
2857,154.0,0.0219,67.8
2858,156.0,0.0243,66.9
2859,161.0,0.023,67.9
2860,153.0,0.0239,66.6
2861,155.0,0.0235,66.8
2862,136.0,0.0222,65.3
2863,135.0,0.0198,66.8
2864,137.0,0.0204,67.4
2865,108.0,0.0171,66.8
2866,141.0,0.0226,65.8
2867,97.0,0.0156,65.8
2868,94.0,0.0159,65.4
2869,88.0,0.0141,65.9
2870,101.0,0.0152,66.5
2871,84.0,0.0116,67.2
2872,70.0,0.0112,67.6
2873,72.0,0.0104,67.4
2874,76.0,0.0134,67.1
2875,61.0,0.0091,66.9
2876,66.0,0.0105,67.4
2877,53.0,0.0094,65.6
2878,44.0,0.0066,66.0
2879,62.0,0.0097,67.1
2880,67.0,0.0106,67.2
2881,55.0,0.0094,67.2
2882,66.0,0.0099,68.1
2883,57.0,0.0108,66.5
2884,41.0,0.0076,65.5
2885,30.0,0.0047,66.2
2886,52.0,0.008,67.6
2887,52.0,0.0089,66.1
2888,48.0,0.0093,67.3
2889,36.0,0.0061,65.4
2890,43.0,0.0074,66.6
2891,22.0,0.0043,65.9
2892,25.0,0.0055,66.6
2893,33.0,0.0059,66.9
2894,38.0,0.0061,66.9
2895,37.0,0.0079,67.3
2896,25.0,0.0036,67.5
2897,24.0,0.0048,66.7
2898,40.0,0.008,66.4
2899,30.0,0.0053,67.2
2900,32.0,0.0048,67.8
2901,26.0,0.005,66.4
2902,27.0,0.0044,67.3
2903,33.0,0.0053,67.7
2904,29.0,0.0046,68.3
2905,23.0,0.0039,68.4
2906,33.0,0.0054,67.7
2907,38.0,0.0075,66.3
2908,36.0,0.0053,68.0
2909,25.0,0.0052,67.2
2910,29.0,0.0052,66.8
2911,33.0,0.0058,66.8
2912,26.0,0.0056,67.0
2913,32.0,0.0056,67.5
2914,30.0,0.006,67.7
2915,30.0,0.0051,67.1
2916,36.0,0.0071,66.3
2917,16.0,0.0029,66.0
2918,37.0,0.0076,65.7
2919,24.0,0.004,67.1
2920,30.0,0.0048,67.0
2921,32.0,0.0073,65.8
2922,25.0,0.0062,65.4
2923,42.0,0.0073,67.3
2924,41.0,0.01,64.7
2925,53.0,0.0104,65.4
2926,40.0,0.0066,66.5
2927,44.0,0.0082,66.5
2928,35.0,0.0066,67.0
2929,30.0,0.0059,67.7
2930,34.0,0.0073,66.4
2931,40.0,0.0096,63.7
2932,59.0,0.0112,65.5
2933,45.0,0.0085,66.6
2934,59.0,0.0108,67.4
2935,53.0,0.0099,66.5
2936,82.0,0.0174,65.2
2937,72.0,0.0126,66.4
2938,93.0,0.0182,66.5
2939,85.0,0.0137,69.2
2940,93.0,0.0176,66.4
2941,98.0,0.0172,66.1
2942,84.0,0.0155,65.8
2943,108.0,0.0205,64.5
2944,104.0,0.0176,65.8
2945,124.0,0.0202,67.4
2946,133.0,0.0257,64.6
2947,172.0,0.0289,66.1
2948,159.0,0.0276,66.2
2949,180.0,0.03,67.9
2950,187.0,0.0306,69.3
2951,195.0,0.0343,67.9
2952,165.0,0.0282,64.8
2953,205.0,0.0335,65.2
2954,219.0,0.0353,64.6
2955,267.0,0.0449,64.0
2956,272.0,0.0428,64.9
2957,252.0,0.0406,65.2
2958,327.0,0.0519,64.8
2959,331.0,0.0547,64.3
2960,353.0,0.0595,63.2
2961,381.0,0.0597,64.2
2962,369.0,0.0631,62.8
2963,369.0,0.0608,62.2
2964,454.0,0.0809,60.3
2965,387.0,0.064,60.5
2966,483.0,0.087,58.6
2967,441.0,0.0733,59.8
2968,551.0,0.0929,59.7
2969,574.0,0.0969,59.6
2970,548.0,0.0898,60.3
2971,546.0,0.0887,61.0
2972,569.0,0.098,59.9
2973,523.0,0.0873,60.0
2974,538.0,0.08900000000000001,60.2
2975,533.0,0.0885,60.6
2976,525.0,0.0901,59.7
2977,584.0,0.10300000000000001,58.4
2978,594.0,0.1059,57.3
2979,587.0,0.106,56.9
2980,581.0,0.1056,56.2
2981,586.0,0.1031,56.8
2982,584.0,0.1017,57.2
2983,552.0,0.09699999999999999,57.5
2984,542.0,0.1023,55.5
2985,535.0,0.1159,51.8
2986,509.0,0.1129,49.4
2987,505.0,0.1154,47.3
2988,462.0,0.0927,48.9
2989,425.0,0.1079,45.2
2990,426.0,0.0749,51.4
2991,415.0,0.0693,56.2
2992,401.0,0.069,57.9
2993,362.0,0.0588,59.9
2994,390.0,0.0646,60.6
2995,386.0,0.0642,61.0
2996,388.0,0.0662,60.2
2997,260.0,0.0443,58.9
2998,457.0,0.078,59.6
2999,475.0,0.085,58.5
3000,368.0,0.0625,59.0
3001,423.0,0.068,60.6
3002,385.0,0.0658,60.0
3003,379.0,0.0644,59.6
3004,365.0,0.0593,60.4
3005,321.0,0.054000000000000006,60.0
3006,265.0,0.043,61.2
3007,337.0,0.0571,61.0
3008,371.0,0.0621,60.6
3009,449.0,0.0756,60.4
3010,395.0,0.065,60.6
3011,459.0,0.0788,59.6
3012,355.0,0.0572,61.0
3013,337.0,0.0553,60.7
3014,367.0,0.0602,61.4
3015,365.0,0.0594,61.3
3016,415.0,0.0675,61.2
3017,344.0,0.0539,62.4
3018,407.0,0.0663,62.4
3019,390.0,0.0625,62.3
3020,409.0,0.0627,63.6
3021,414.0,0.0661,62.7
3022,386.0,0.0627,62.2
3023,403.0,0.0635,62.9
3024,392.0,0.0637,62.0
3025,409.0,0.0707,60.3
3026,397.0,0.067,59.9
3027,396.0,0.0651,60.9
3028,428.0,0.0738,59.4
3029,394.0,0.063,61.3
3030,414.0,0.0657,61.5
3031,409.0,0.0661,62.1
3032,448.0,0.0703,62.5
3033,397.0,0.0643,62.3
3034,444.0,0.0741,61.0
3035,406.0,0.0624,62.8
3036,412.0,0.0633,63.8
3037,409.0,0.0627,64.8
3038,384.0,0.0583,64.8
3039,456.0,0.0712,64.5
3040,448.0,0.0737,62.7
3041,439.0,0.0695,62.8
3042,419.0,0.0653,63.0
3043,432.0,0.0706,62.4
3044,479.0,0.0809,60.7
3045,463.0,0.0826,58.3
3046,494.0,0.0781,60.6
3047,451.0,0.0734,60.9
3048,405.0,0.0626,62.5
3049,456.0,0.0729,62.7
3050,497.0,0.0819,61.9
3051,522.0,0.0826,62.1
3052,501.0,0.0789,62.7
3053,462.0,0.07200000000000001,63.2
3054,451.0,0.0734,62.4
3055,482.0,0.0776,62.6
3056,467.0,0.0746,62.3
3057,504.0,0.0796,62.9
3058,533.0,0.0892,60.9
3059,477.0,0.0738,62.5
3060,451.0,0.0717,62.6
3061,447.0,0.0714,62.7
3062,463.0,0.0724,63.3
3063,482.0,0.0768,62.7
3064,463.0,0.0744,62.2
3065,458.0,0.0716,63.2
3066,453.0,0.0693,63.8
3067,458.0,0.0714,64.1
3068,444.0,0.0693,63.9
3069,511.0,0.0814,63.0
3070,481.0,0.0766,62.8
3071,428.0,0.0652,63.9
3072,464.0,0.0721,64.1
3073,462.0,0.0723,64.1
3074,433.0,0.0665,64.2
3075,429.0,0.065,65.0
3076,486.0,0.0776,63.9
3077,428.0,0.0646,64.6
3078,441.0,0.0663,65.4
3079,419.0,0.0639,65.2
3080,462.0,0.0702,65.5
3081,474.0,0.0741,64.7
3082,495.0,0.0793,63.5
3083,476.0,0.0714,65.0
3084,474.0,0.0738,64.2
3085,427.0,0.0669,64.2
3086,526.0,0.0836,63.8
3087,457.0,0.0707,64.3
3088,478.0,0.0753,63.6
3089,500.0,0.0806,62.7
3090,500.0,0.0819,61.9
3091,463.0,0.0779,60.7
3092,457.0,0.0766,60.6
3093,491.0,0.081,60.5
3094,484.0,0.0794,60.7
3095,458.0,0.0743,61.1
3096,444.0,0.0703,62.4
3097,475.0,0.08,61.0
3098,463.0,0.079,59.6
3099,472.0,0.0813,59.0
3100,427.0,0.0704,59.6
3101,463.0,0.0768,60.2
3102,446.0,0.0719,61.2
3103,440.0,0.0735,60.5
3104,429.0,0.0695,60.9
3105,451.0,0.0762,60.5
3106,421.0,0.0669,61.8
3107,411.0,0.0648,62.6
3108,416.0,0.0669,62.3
3109,417.0,0.0662,62.1
3110,366.0,0.0574,63.0
3111,429.0,0.0702,62.0
3112,425.0,0.0685,62.0
3113,373.0,0.0589,62.5
3114,383.0,0.0609,62.7
3115,384.0,0.0603,63.1
3116,411.0,0.064,63.5
3117,374.0,0.0584,63.5
3118,367.0,0.0561,64.0
3119,322.0,0.049,64.8
3120,351.0,0.0522,66.1
3121,341.0,0.0502,66.4
3122,342.0,0.051,66.6
3123,335.0,0.0491,67.2
3124,356.0,0.0524,67.0
3125,297.0,0.0445,66.7
3126,293.0,0.0432,67.2
3127,286.0,0.0423,66.9
3128,271.0,0.0394,67.4
3129,213.0,0.0304,68.2
3130,266.0,0.0378,69.0
3131,236.0,0.0349,68.2
3132,214.0,0.032,67.3
3133,243.0,0.0348,68.1
3134,226.0,0.0329,67.9
3135,249.0,0.0359,68.3
3136,217.0,0.0302,68.7
3137,222.0,0.0313,69.1
3138,203.0,0.0293,68.5
3139,225.0,0.0342,67.0
3140,222.0,0.0322,67.5
3141,180.0,0.0256,67.7
3142,173.0,0.0258,67.6
3143,171.0,0.0248,67.6
3144,163.0,0.0233,68.4
3145,161.0,0.0249,67.3
3146,170.0,0.0257,67.2
3147,182.0,0.0289,66.4
3148,121.0,0.0184,66.1
3149,151.0,0.0235,66.5
3150,119.0,0.0179,67.4
3151,127.0,0.0211,65.4
3152,151.0,0.0221,66.7
3153,126.0,0.0193,66.2
3154,114.0,0.0164,67.6
3155,95.0,0.0139,67.4
3156,105.0,0.0169,67.6
3157,96.0,0.0148,66.7
3158,87.0,0.0127,67.9
3159,76.0,0.0115,68.2
3160,86.0,0.0127,67.5
3161,86.0,0.0149,66.4
3162,71.0,0.0112,66.6
3163,76.0,0.0107,67.7
3164,67.0,0.0102,67.0
3165,71.0,0.0114,67.1
3166,58.0,0.0088,66.9
3167,58.0,0.0079,67.8
3168,51.0,0.0073,67.6
3169,67.0,0.0105,67.0
3170,62.0,0.0099,67.1
3171,57.0,0.0089,67.7
3172,47.0,0.0079,67.2
3173,64.0,0.0102,67.0
3174,56.0,0.0091,67.0
3175,42.0,0.0072,67.9
3176,40.0,0.0057,68.0
3177,40.0,0.0067,67.6
3178,50.0,0.0078,66.7
3179,33.0,0.0045,67.4
3180,40.0,0.0069,67.5
3181,27.0,0.0046,67.5
3182,33.0,0.0054,67.5
3183,43.0,0.0081,66.8
3184,36.0,0.0071,66.8
3185,34.0,0.006999999999999999,66.2
3186,25.0,0.0036,66.7
3187,36.0,0.0051,67.6
3188,37.0,0.0058,67.0
3189,20.0,0.0039,66.8
3190,28.0,0.0044,67.5
3191,36.0,0.0077,67.1
3192,28.0,0.0042,67.9
3193,38.0,0.0071,68.1
3194,37.0,0.0057,68.3
3195,37.0,0.0072,68.1
3196,37.0,0.0054,68.1
3197,39.0,0.0072,67.0
3198,27.0,0.0044,67.1
3199,20.0,0.0051,66.5
3200,36.0,0.0061,67.3
3201,28.0,0.005,67.7
3202,37.0,0.006999999999999999,67.1
3203,32.0,0.0049,67.5
3204,26.0,0.0062,65.2
3205,23.0,0.0041,67.4
3206,29.0,0.0063,68.2
3207,34.0,0.0082,67.1
3208,37.0,0.0075,65.3
3209,28.0,0.0063,65.9
3210,35.0,0.0087,65.3
3211,39.0,0.0092,64.7
3212,44.0,0.008,65.6
3213,36.0,0.0067,67.0
3214,48.0,0.0086,66.4
3215,34.0,0.0058,67.1
3216,39.0,0.0072,67.3
3217,34.0,0.0061,67.0
3218,33.0,0.0067,66.3
3219,39.0,0.0106,63.9
3220,53.0,0.0118,63.6
3221,54.0,0.012,63.3
3222,60.0,0.0094,67.1
3223,54.0,0.0111,65.8
3224,70.0,0.015,64.4
3225,90.0,0.0152,67.1
3226,75.0,0.013000000000000001,67.4
3227,80.0,0.013999999999999999,67.2
3228,74.0,0.013999999999999999,65.3
3229,92.0,0.0175,65.4
3230,101.0,0.0194,63.6
3231,110.0,0.0182,66.6
3232,91.0,0.0168,65.7
3233,118.0,0.0227,64.0
3234,140.0,0.0221,67.9
3235,168.0,0.0288,67.3
3236,176.0,0.0293,67.8
3237,170.0,0.0299,66.3
3238,195.0,0.0323,67.8
3239,197.0,0.0348,66.7
3240,181.0,0.0293,65.6
3241,199.0,0.0328,64.4
3242,211.0,0.0379,61.3
3243,209.0,0.0352,62.6
3244,236.0,0.0402,62.0
3245,268.0,0.0414,64.2
3246,265.0,0.0436,63.4
3247,291.0,0.0456,64.8
3248,300.0,0.0495,64.0
3249,363.0,0.0628,62.3
3250,402.0,0.0698,60.9
3251,339.0,0.0604,59.1
3252,355.0,0.0578,60.8
3253,369.0,0.0644,59.2
3254,391.0,0.0658,59.8
3255,434.0,0.0699,60.9
3256,415.0,0.0712,60.1
3257,476.0,0.0822,59.4
3258,537.0,0.0951,58.0
3259,480.0,0.0824,58.5
3260,533.0,0.0927,58.6
3261,565.0,0.0974,58.2
3262,526.0,0.0955,57.0
3263,530.0,0.0975,55.8
3264,514.0,0.0829,59.4
3265,489.0,0.0893,57.3
3266,542.0,0.0947,57.3
3267,531.0,0.0957,56.4
3268,544.0,0.1042,55.0
3269,548.0,0.1085,53.3
3270,549.0,0.1011,54.1
3271,538.0,0.0993,54.2
3272,538.0,0.0963,55.2
3273,526.0,0.0909,56.3
3274,529.0,0.098,56.0
3275,537.0,0.1067,53.3
3276,524.0,0.1023,52.7
3277,515.0,0.0945,53.7
3278,507.0,0.095,53.6
3279,445.0,0.079,55.2
3280,462.0,0.0802,56.9
3281,441.0,0.0762,57.7
3282,438.0,0.0775,57.5
3283,373.0,0.066,58.4
3284,452.0,0.0749,59.0
3285,422.0,0.0711,59.0
3286,484.0,0.0771,60.8
3287,404.0,0.0667,60.9
3288,397.0,0.0603,63.1
3289,404.0,0.0676,61.9
3290,367.0,0.0605,61.6
