time_step,flow,speed,occupancy
4721,188.0,0.0523,64.2
4722,145.0,0.0386,65.0
4723,210.0,0.0589,64.9
4724,187.0,0.0505,65.9
4725,186.0,0.0508,66.1
4726,179.0,0.0486,65.6
4727,191.0,0.0537,64.8
4728,138.0,0.0378,65.1
4729,153.0,0.0439,63.8
4730,137.0,0.0381,64.5
4731,163.0,0.0463,64.1
4732,169.0,0.05,62.2
4733,196.0,0.0549,63.4
4734,196.0,0.0517,65.5
4735,207.0,0.0606,63.5
4736,170.0,0.0505,62.4
4737,198.0,0.054000000000000006,63.7
4738,166.0,0.0445,65.3
4739,179.0,0.0482,65.7
4740,156.0,0.046,63.4
4741,180.0,0.0503,64.3
4742,224.0,0.0591,65.9
4743,124.0,0.0363,63.9
4744,211.0,0.0563,65.5
4745,199.0,0.0556,64.4
4746,171.0,0.0446,65.1
4747,222.0,0.0591,66.0
4748,186.0,0.0486,67.0
4749,206.0,0.0569,66.3
4750,212.0,0.0604,64.9
4751,172.0,0.0453,66.2
4752,225.0,0.06,66.3
4753,208.0,0.0552,66.2
4754,198.0,0.0519,66.3
4755,194.0,0.0521,65.8
4756,87.0,0.0251,65.0
4757,138.0,0.038,64.8
4758,179.0,0.0514,63.4
4759,201.0,0.0539,64.7
4760,255.0,0.0719,64.2
4761,241.0,0.0681,63.7
4762,231.0,0.06,65.5
4763,161.0,0.0484,63.1
4764,192.0,0.051,64.9
4765,206.0,0.0561,64.7
4766,197.0,0.0522,64.6
4767,27.0,0.0069,67.6
4768,116.0,0.0305,67.5
4769,206.0,0.0533,66.9
4770,218.0,0.0597,65.2
4771,225.0,0.0555,67.7
4772,185.0,0.0485,67.4
4773,274.0,0.0727,66.2
4774,240.0,0.0649,65.6
4775,137.0,0.037000000000000005,65.6
4776,223.0,0.0574,66.2
4777,99.0,0.0261,66.2
4778,207.0,0.0518,67.2
4779,228.0,0.0584,67.2
4780,241.0,0.0643,65.7
4781,167.0,0.0419,66.6
4782,201.0,0.0523,66.0
4783,252.0,0.0668,65.5
4784,241.0,0.0619,65.6
4785,217.0,0.0567,65.5
4786,284.0,0.0758,65.3
4787,198.0,0.0515,65.3
4788,228.0,0.0583,65.5
4789,30.0,0.0077,67.6
4790,173.0,0.0445,66.3
4791,282.0,0.0751,64.9
4792,284.0,0.0785,63.3
4793,232.0,0.0649,62.2
4794,220.0,0.0587,63.6
4795,235.0,0.0609,64.6
4796,158.0,0.0405,65.3
4797,240.0,0.0634,64.7
4798,231.0,0.061,64.8
4799,225.0,0.0612,63.3
4800,272.0,0.0705,64.4
4801,219.0,0.0563,65.4
4802,211.0,0.0543,65.3
4803,267.0,0.0695,65.6
4804,250.0,0.0654,64.9
4805,272.0,0.0699,65.4
4806,244.0,0.0627,65.8
4807,247.0,0.0661,64.6
4808,315.0,0.0853,63.6
4809,186.0,0.0479,64.4
4810,292.0,0.0791,63.7
4811,256.0,0.0739,61.6
4812,255.0,0.0714,61.0
4813,291.0,0.0837,59.8
4814,248.0,0.0684,60.0
4815,311.0,0.0836,61.3
4816,285.0,0.0813,60.3
4817,303.0,0.0887,58.9
4818,262.0,0.0787,57.3
4819,237.0,0.076,54.9
4820,315.0,0.09,56.6
4821,271.0,0.0796,56.9
4822,304.0,0.0835,58.8
4823,293.0,0.0792,60.5
4824,233.0,0.0576,63.6
4825,241.0,0.0618,64.0
4826,155.0,0.0391,64.8
4827,205.0,0.0543,63.9
4828,230.0,0.0576,65.1
4829,200.0,0.0512,64.8
4830,209.0,0.0543,64.9
4831,207.0,0.0512,66.0
4832,198.0,0.0488,66.5
4833,197.0,0.0468,68.0
4834,205.0,0.05,68.0
4835,139.0,0.0338,67.6
4836,133.0,0.0335,67.5
4837,142.0,0.0356,66.7
4838,161.0,0.039,67.7
4839,163.0,0.0412,66.7
4840,142.0,0.036000000000000004,66.8
4841,130.0,0.0306,67.9
4842,137.0,0.0329,68.5
4843,132.0,0.0337,67.4
4844,145.0,0.0347,67.9
4845,111.0,0.0262,68.9
4846,139.0,0.0327,69.1
4847,85.0,0.0201,68.9
4848,128.0,0.031,68.6
4849,130.0,0.0306,68.9
4850,102.0,0.0245,68.1
4851,128.0,0.0302,68.7
4852,119.0,0.0298,68.1
4853,117.0,0.0277,68.4
4854,129.0,0.0315,67.9
4855,129.0,0.0315,67.6
4856,117.0,0.0287,67.8
4857,111.0,0.0278,67.1
4858,101.0,0.0244,68.0
4859,103.0,0.0246,68.0
4860,115.0,0.0273,68.0
4861,97.0,0.0238,67.8
4862,126.0,0.03,68.3
4863,89.0,0.0219,68.6
4864,111.0,0.0264,68.1
4865,77.0,0.0184,68.4
4866,116.0,0.027999999999999997,68.4
4867,76.0,0.0185,68.4
4868,80.0,0.0193,67.8
4869,46.0,0.0118,67.9
4870,80.0,0.0188,68.4
4871,67.0,0.0173,67.9
4872,49.0,0.0113,67.9
4873,46.0,0.0109,68.4
4874,44.0,0.0105,68.6
4875,53.0,0.0152,66.8
4876,48.0,0.0118,67.1
4877,36.0,0.009000000000000001,69.1
4878,51.0,0.0136,66.7
4879,52.0,0.0123,67.0
4880,49.0,0.013000000000000001,68.1
4881,38.0,0.0102,67.0
4882,42.0,0.0094,67.9
4883,31.0,0.0076,68.5
4884,29.0,0.0071,67.8
4885,26.0,0.0074,67.3
4886,36.0,0.0092,67.7
4887,22.0,0.0057,68.7
4888,23.0,0.0063,66.7
4889,21.0,0.0049,67.3
4890,33.0,0.0104,66.7
4891,25.0,0.0083,65.7
4892,37.0,0.0097,65.7
4893,29.0,0.0083,65.3
4894,31.0,0.0073,68.7
4895,23.0,0.0075,65.6
4896,13.0,0.004,65.9
4897,15.0,0.0041,68.3
4898,27.0,0.0073,67.6
4899,27.0,0.0068,67.7
4900,21.0,0.0054,67.5
4901,22.0,0.0063,67.5
4902,7.0,0.0015,70.0
4903,20.0,0.0065,68.9
4904,17.0,0.0046,67.6
4905,16.0,0.0038,68.0
4906,11.0,0.0032,67.7
4907,22.0,0.0055,69.4
4908,19.0,0.0052,67.6
4909,9.0,0.0027,66.7
4910,12.0,0.0029,65.4
4911,10.0,0.0037,66.0
4912,15.0,0.0059,67.3
4913,16.0,0.0064,65.5
4914,11.0,0.0039,66.5
4915,8.0,0.0028,64.1
4916,13.0,0.0046,66.4
4917,7.0,0.0024,67.3
4918,11.0,0.0035,67.5
4919,13.0,0.0035,68.3
4920,7.0,0.0015,65.1
4921,9.0,0.0022,65.5
4922,13.0,0.0031,67.9
4923,9.0,0.0032,65.3
4924,10.0,0.0035,67.1
4925,14.0,0.0049,65.9
4926,6.0,0.0019,67.5
4927,9.0,0.0037,67.1
4928,5.0,0.0013,65.5
4929,12.0,0.005,65.1
4930,12.0,0.0028,67.4
4931,11.0,0.0039,65.3
4932,6.0,0.0016,67.1
4933,16.0,0.0046,66.2
4934,5.0,0.0013,64.4
4935,10.0,0.0032,65.5
4936,11.0,0.0034,66.0
4937,14.0,0.0031,67.4
4938,10.0,0.0044,66.6
4939,11.0,0.0037,65.5
4940,22.0,0.0062,66.8
4941,25.0,0.0056,67.6
4942,26.0,0.0077,67.8
4943,16.0,0.0048,65.8
4944,19.0,0.006,66.7
4945,12.0,0.0041,65.5
4946,16.0,0.0039,65.6
4947,16.0,0.0046,65.9
4948,26.0,0.0084,65.9
4949,26.0,0.0079,67.0
4950,29.0,0.0095,66.8
4951,30.0,0.0083,66.8
4952,39.0,0.012,67.1
4953,40.0,0.0111,66.7
4954,53.0,0.0143,67.9
4955,37.0,0.0113,66.6
4956,39.0,0.0129,66.3
4957,33.0,0.0102,67.0
4958,42.0,0.013000000000000001,66.7
4959,39.0,0.0118,67.0
4960,62.0,0.0206,64.5
4961,49.0,0.0159,64.8
4962,76.0,0.0211,66.4
4963,69.0,0.0177,67.8
4964,97.0,0.0258,69.7
4965,94.0,0.0253,68.9
4966,136.0,0.0351,70.1
4967,120.0,0.0302,70.6
4968,97.0,0.0281,67.3
4969,99.0,0.0296,65.8
4970,97.0,0.0327,61.5
4971,148.0,0.0423,61.2
4972,127.0,0.0361,62.1
4973,141.0,0.0382,64.4
4974,159.0,0.0436,64.2
4975,186.0,0.0511,64.3
4976,199.0,0.0515,65.4
4977,269.0,0.0753,63.6
4978,221.0,0.0604,63.5
4979,260.0,0.0717,63.1
4980,194.0,0.0574,60.4
4981,175.0,0.0512,58.7
4982,199.0,0.0529,59.5
4983,219.0,0.0618,59.4
4984,244.0,0.068,59.3
4985,217.0,0.063,58.6
4986,295.0,0.0824,59.4
4987,257.0,0.0727,58.9
4988,285.0,0.0813,58.5
4989,260.0,0.0741,58.1
4990,261.0,0.0744,57.8
4991,265.0,0.0709,59.6
4992,303.0,0.0844,59.4
4993,189.0,0.0564,57.5
4994,0.0,0.0,58.3
4995,228.0,0.0645,58.0
4996,205.0,0.0593,57.5
4997,184.0,0.0593,55.6
4998,209.0,0.0605,55.9
4999,242.0,0.0664,58.4
5000,230.0,0.0636,58.8
5001,243.0,0.0689,58.9
5002,245.0,0.068,59.8
5003,202.0,0.0546,60.2
5004,203.0,0.0561,62.6
5005,231.0,0.0684,61.5
5006,188.0,0.052000000000000005,62.8
5007,199.0,0.0565,62.6
5008,232.0,0.0629,64.4
5009,194.0,0.0551,63.1
5010,146.0,0.0392,64.8
5011,179.0,0.0492,64.4
5012,147.0,0.040999999999999995,63.8
5013,153.0,0.0433,63.1
5014,154.0,0.0429,63.4
5015,132.0,0.0384,62.6
5016,175.0,0.0468,64.0
5017,132.0,0.0365,63.8
5018,148.0,0.0428,63.5
5019,168.0,0.0465,64.2
5020,180.0,0.0525,62.7
5021,166.0,0.0487,62.4
5022,190.0,0.0533,62.9
5023,185.0,0.0536,62.9
5024,183.0,0.0512,63.3
5025,209.0,0.0573,64.5
5026,149.0,0.0414,64.3
5027,139.0,0.0372,65.4
5028,200.0,0.0562,64.1
5029,196.0,0.0549,63.2
5030,167.0,0.0447,64.6
5031,159.0,0.043,64.6
5032,204.0,0.055999999999999994,65.0
5033,192.0,0.0522,65.0
5034,139.0,0.0374,64.8
5035,147.0,0.0447,62.0
5036,163.0,0.0441,63.4
5037,90.0,0.025,64.1
5038,221.0,0.0615,63.8
5039,228.0,0.0638,63.4
5040,209.0,0.0579,62.9
5041,191.0,0.0549,62.0
5042,214.0,0.0587,62.4
5043,199.0,0.0534,63.6
5044,242.0,0.0668,63.7
5045,181.0,0.0452,65.5
5046,246.0,0.0688,64.3
5047,199.0,0.0541,64.2
5048,192.0,0.0496,65.8
5049,89.0,0.0229,67.0
5050,239.0,0.0695,64.2
5051,205.0,0.0546,64.4
5052,159.0,0.0428,64.6
5053,212.0,0.0551,65.8
5054,185.0,0.0517,64.4
5055,191.0,0.0525,64.0
5056,217.0,0.0634,62.5
5057,226.0,0.0596,64.1
5058,221.0,0.0642,62.3
5059,235.0,0.067,62.0
5060,227.0,0.0629,62.1
5061,140.0,0.038,63.2
5062,181.0,0.0514,62.2
5063,240.0,0.067,62.5
5064,228.0,0.061,63.5
5065,191.0,0.0503,64.5
5066,220.0,0.0569,65.6
5067,264.0,0.0702,65.2
5068,205.0,0.0527,65.9
5069,280.0,0.0792,63.7
5070,220.0,0.0601,63.5
5071,255.0,0.0692,63.6
5072,226.0,0.0651,62.3
5073,251.0,0.0657,64.3
5074,167.0,0.0434,65.4
5075,282.0,0.0748,65.0
5076,267.0,0.0733,63.2
5077,263.0,0.0726,62.4
5078,239.0,0.0662,62.0
5079,230.0,0.0631,61.8
5080,215.0,0.0573,62.9
5081,237.0,0.0661,62.1
5082,223.0,0.0628,61.4
5083,218.0,0.0614,60.7
5084,248.0,0.0698,60.7
5085,223.0,0.0637,60.1
5086,232.0,0.0661,60.2
5087,245.0,0.0687,60.6
5088,237.0,0.0655,61.1
5089,252.0,0.0688,62.0
5090,250.0,0.0683,62.1
5091,239.0,0.0688,60.8
5092,255.0,0.0744,59.7
5093,202.0,0.0545,61.3
5094,263.0,0.0709,62.5
5095,291.0,0.0775,63.3
5096,284.0,0.07400000000000001,64.2
5097,260.0,0.0689,64.0
5098,169.0,0.0462,63.4
5099,276.0,0.0769,62.3
5100,229.0,0.0609,62.6
5101,277.0,0.0787,61.2
5102,305.0,0.0904,59.3
5103,250.0,0.0722,59.0
5104,294.0,0.0903,56.8
5105,229.0,0.0656,58.3
5106,286.0,0.0806,58.8
5107,240.0,0.0741,56.7
5108,300.0,0.0829,58.8
5109,246.0,0.0673,60.0
5110,171.0,0.0476,60.5
5111,269.0,0.071,62.1
5112,225.0,0.0605,61.9
5113,208.0,0.0545,62.7
5114,214.0,0.0558,63.5
5115,245.0,0.0635,63.4
5116,245.0,0.0625,64.1
5117,200.0,0.0507,64.6
5118,200.0,0.0502,65.4
5119,197.0,0.0501,65.0
5120,179.0,0.046,64.5
5121,190.0,0.0503,63.6
5122,192.0,0.0483,64.4
5123,160.0,0.0423,64.2
5124,154.0,0.0384,65.2
5125,99.0,0.0242,66.1
5126,172.0,0.0437,66.0
5127,162.0,0.042,65.3
5128,162.0,0.0396,66.3
5129,133.0,0.0322,66.8
5130,112.0,0.0287,66.3
5131,136.0,0.0345,66.3
5132,152.0,0.0363,67.2
5133,120.0,0.0288,67.8
5134,115.0,0.028999999999999998,66.7
5135,128.0,0.0302,67.7
5136,102.0,0.0259,66.8
5137,95.0,0.025,66.3
5138,117.0,0.0275,67.8
5139,127.0,0.0321,67.0
5140,98.0,0.0257,66.2
5141,102.0,0.0247,66.9
5142,96.0,0.0265,65.9
5143,100.0,0.0254,65.7
5144,106.0,0.0283,65.3
5145,88.0,0.0221,65.9
5146,96.0,0.0239,65.6
5147,89.0,0.0229,65.8
5148,122.0,0.0298,67.4
5149,100.0,0.0257,66.7
5150,111.0,0.027000000000000003,67.6
5151,109.0,0.0269,66.7
5152,112.0,0.0266,67.8
5153,114.0,0.027000000000000003,68.5
5154,74.0,0.0188,67.8
5155,95.0,0.0239,67.5
5156,88.0,0.0217,67.6
5157,64.0,0.0152,69.1
5158,98.0,0.0241,68.6
5159,92.0,0.0216,68.7
5160,79.0,0.0187,68.6
5161,77.0,0.0182,68.9
5162,41.0,0.0101,68.9
5163,53.0,0.0123,68.9
5164,51.0,0.0129,68.2
5165,48.0,0.0124,68.4
5166,28.0,0.0063,68.8
5167,42.0,0.0106,67.5
5168,59.0,0.0139,68.9
5169,35.0,0.0086,67.7
5170,51.0,0.0138,67.5
5171,58.0,0.0149,67.1
5172,48.0,0.0131,67.1
5173,34.0,0.0087,68.0
5174,41.0,0.0095,68.0
5175,36.0,0.0103,67.8
5176,31.0,0.0092,67.1
5177,32.0,0.0091,66.3
5178,27.0,0.0072,67.5
5179,34.0,0.0081,67.1
5180,34.0,0.0105,67.4
5181,32.0,0.0092,66.8
5182,30.0,0.0071,67.2
5183,28.0,0.0073,68.3
5184,24.0,0.008,67.9
5185,20.0,0.0047,68.8
5186,33.0,0.0092,67.4
5187,22.0,0.0065,67.0
5188,18.0,0.0052,66.8
5189,13.0,0.003,68.2
5190,19.0,0.0058,66.6
5191,23.0,0.0068,66.5
5192,15.0,0.0039,69.3
5193,18.0,0.0043,68.6
5194,17.0,0.0063,66.5
5195,22.0,0.0063,67.0
5196,12.0,0.0029,65.8
5197,17.0,0.0047,68.6
5198,17.0,0.0047,67.5
5199,18.0,0.0055,68.0
5200,8.0,0.0018,67.5
5201,8.0,0.0019,67.4
5202,15.0,0.0046,67.1
5203,12.0,0.0056,64.3
5204,7.0,0.0034,65.7
5205,6.0,0.0015,66.0
5206,8.0,0.003,68.0
5207,16.0,0.0047,65.9
5208,10.0,0.0028,68.5
5209,13.0,0.0033,67.2
5210,10.0,0.0029,67.7
5211,16.0,0.0059,66.0
5212,11.0,0.0037,65.1
5213,6.0,0.0018,66.5
5214,10.0,0.0033,65.5
5215,9.0,0.003,66.5
5216,10.0,0.0032,66.2
5217,15.0,0.0042,66.9
5218,15.0,0.0036,67.3
5219,20.0,0.0058,67.7
5220,11.0,0.0042,66.3
5221,9.0,0.0028,66.7
5222,12.0,0.0038,65.6
5223,17.0,0.0057,66.7
5224,17.0,0.0059,67.3
5225,12.0,0.0036,65.6
5226,16.0,0.0063,64.9
5227,17.0,0.0045,67.9
5228,18.0,0.0045,66.5
5229,26.0,0.0076,66.6
5230,30.0,0.0103,65.9
5231,26.0,0.0075,67.2
5232,21.0,0.0062,65.6
5233,15.0,0.0048,66.2
5234,23.0,0.0085,65.0
5235,9.0,0.0035,64.0
5236,28.0,0.0082,65.8
5237,27.0,0.0082,67.2
5238,28.0,0.0082,66.2
5239,32.0,0.0085,67.8
5240,27.0,0.0094,66.6
5241,53.0,0.0134,67.9
5242,46.0,0.0131,67.5
5243,44.0,0.0119,68.1
5244,33.0,0.0101,67.5
5245,42.0,0.0164,64.0
5246,29.0,0.0113,64.4
5247,52.0,0.0166,64.4
5248,36.0,0.0108,65.6
5249,52.0,0.0172,64.7
5250,74.0,0.0206,66.2
5251,75.0,0.0214,67.1
5252,94.0,0.0258,67.5
5253,115.0,0.0312,68.1
5254,106.0,0.0258,70.3
5255,144.0,0.0391,69.3
5256,108.0,0.0305,67.2
5257,96.0,0.0279,66.2
5258,98.0,0.0248,68.5
5259,144.0,0.0412,67.1
5260,112.0,0.0301,68.4
5261,177.0,0.0448,69.1
5262,201.0,0.054000000000000006,67.7
5263,197.0,0.0509,68.1
5264,189.0,0.0506,67.0
5265,271.0,0.0729,66.2
5266,223.0,0.0606,65.5
5267,191.0,0.0532,65.2
5268,228.0,0.0655,63.3
5269,197.0,0.0542,63.9
5270,229.0,0.0617,65.1
5271,241.0,0.0653,65.1
5272,203.0,0.0532,66.5
5273,211.0,0.0563,66.8
5274,201.0,0.0514,67.9
5275,261.0,0.0689,67.7
5276,219.0,0.0575,67.7
5277,277.0,0.0801,64.9
5278,252.0,0.063,67.9
5279,202.0,0.0509,68.9
5280,186.0,0.0466,69.5
5281,209.0,0.0522,69.5
5282,216.0,0.054000000000000006,69.6
5283,216.0,0.0548,69.7
5284,178.0,0.0442,70.4
5285,210.0,0.0538,69.8
5286,287.0,0.0787,67.4
5287,297.0,0.0847,65.2
5288,212.0,0.0597,64.6
5289,189.0,0.0574,62.4
5290,266.0,0.0794,61.6
5291,152.0,0.0463,60.8
5292,218.0,0.0677,60.4
5293,271.0,0.0739,62.9
5294,197.0,0.0534,64.3
5295,237.0,0.0701,62.5
5296,228.0,0.0673,61.7
5297,178.0,0.0497,63.0
5298,177.0,0.0505,63.3
5299,213.0,0.0587,64.4
5300,180.0,0.0478,65.8
5301,169.0,0.0447,66.7
5302,125.0,0.0335,66.8
5303,130.0,0.035,66.9
5304,129.0,0.0336,67.8
5305,176.0,0.0494,66.2
5306,156.0,0.0438,65.2
5307,117.0,0.0321,65.3
5308,207.0,0.0615,63.3
5309,160.0,0.0421,65.1
5310,141.0,0.0403,64.8
5311,218.0,0.057999999999999996,66.2
5312,197.0,0.0558,64.3
5313,189.0,0.0513,64.9
5314,248.0,0.0659,66.0
5315,143.0,0.0364,67.2
5316,150.0,0.0402,66.6
5317,146.0,0.0384,67.1
5318,132.0,0.0373,65.9
5319,168.0,0.0439,66.2
5320,200.0,0.0515,67.0
5321,168.0,0.0442,67.2
5322,232.0,0.063,66.2
5323,208.0,0.0563,66.2
5324,218.0,0.0603,65.5
5325,207.0,0.0591,64.3
5326,182.0,0.0481,65.4
5327,183.0,0.0477,66.4
5328,172.0,0.0447,66.8
5329,189.0,0.0483,67.1
5330,227.0,0.0602,66.3
5331,214.0,0.0577,65.3
5332,235.0,0.0631,64.9
5333,165.0,0.0421,66.2
5334,58.0,0.0158,67.1
5335,164.0,0.0429,67.4
5336,238.0,0.0608,67.5
5337,254.0,0.0638,68.2
5338,242.0,0.0629,67.4
5339,253.0,0.0698,65.1
5340,234.0,0.0617,64.9
5341,241.0,0.0641,64.2
5342,275.0,0.0755,62.8
5343,235.0,0.0614,63.6
5344,180.0,0.0466,64.4
5345,245.0,0.0649,64.1
5346,243.0,0.0662,63.1
5347,194.0,0.0512,63.9
5348,253.0,0.0697,63.2
5349,235.0,0.0608,64.1
5350,189.0,0.0538,62.2
5351,257.0,0.0672,63.3
5352,206.0,0.0544,63.5
5353,269.0,0.0712,64.0
5354,247.0,0.0632,65.0
5355,256.0,0.0677,64.6
5356,192.0,0.0502,64.4
5357,180.0,0.0451,65.6
5358,24.0,0.006,67.1
5359,167.0,0.0446,65.2
5360,250.0,0.0681,63.9
5361,267.0,0.0674,65.2
5362,215.0,0.0559,64.8
5363,200.0,0.0493,66.3
5364,54.0,0.0132,67.6
5365,173.0,0.0438,67.1
5366,246.0,0.0647,66.0
5367,95.0,0.0277,64.0
5368,167.0,0.0459,63.6
5369,204.0,0.0596,61.3
5370,172.0,0.0496,60.3
5371,249.0,0.0705,60.4
5372,240.0,0.0662,60.8
5373,274.0,0.0829,58.7
5374,287.0,0.0823,59.2
5375,268.0,0.0768,59.5
5376,257.0,0.0684,61.1
5377,253.0,0.0686,61.7
5378,209.0,0.0541,63.2
5379,284.0,0.0724,65.1
5380,183.0,0.046,65.8
5381,251.0,0.0646,65.7
5382,293.0,0.0777,64.9
5383,266.0,0.0683,65.7
5384,274.0,0.0716,65.1
5385,240.0,0.0601,66.1
5386,245.0,0.0633,65.9
5387,269.0,0.0681,66.4
5388,236.0,0.061,65.8
5389,276.0,0.0704,66.0
5390,216.0,0.0578,64.5
5391,323.0,0.0872,63.5
5392,290.0,0.0776,63.4
5393,236.0,0.0616,64.1
5394,259.0,0.0695,63.5
5395,212.0,0.057999999999999996,62.7
5396,277.0,0.073,63.5
5397,265.0,0.0689,64.2
5398,190.0,0.0507,63.3
5399,178.0,0.0459,64.8
5400,202.0,0.0531,64.0
5401,208.0,0.0528,65.0
5402,258.0,0.0662,64.9
5403,172.0,0.0453,64.3
5404,209.0,0.052000000000000005,65.8
5405,187.0,0.0463,66.5
5406,228.0,0.0556,67.7
5407,172.0,0.0431,67.2
5408,168.0,0.0417,67.2
5409,202.0,0.05,67.1
5410,179.0,0.0456,66.6
5411,183.0,0.0443,67.4
5412,191.0,0.048,66.8
5413,133.0,0.0322,67.3
5414,205.0,0.0509,67.1
5415,184.0,0.0453,67.2
5416,115.0,0.027999999999999997,67.5
5417,174.0,0.0402,69.2
5418,109.0,0.0255,68.8
5419,127.0,0.0313,68.4
5420,122.0,0.0294,68.1
5421,122.0,0.0292,68.8
5422,122.0,0.0292,68.6
5423,156.0,0.0365,69.5
5424,118.0,0.0286,68.6
5425,161.0,0.0388,68.6
5426,144.0,0.0345,68.4
5427,133.0,0.0329,67.8
5428,124.0,0.0318,66.3
5429,121.0,0.0282,68.0
5430,104.0,0.0257,67.7
5431,101.0,0.0249,68.0
5432,96.0,0.0234,67.2
5433,125.0,0.0295,68.3
5434,101.0,0.0238,68.6
5435,112.0,0.0272,68.6
5436,136.0,0.0329,68.5
5437,106.0,0.0265,67.3
5438,116.0,0.0281,67.9
5439,114.0,0.0276,67.2
5440,121.0,0.0287,68.1
5441,131.0,0.0327,67.4
5442,119.0,0.0278,68.0
5443,97.0,0.0252,66.4
5444,109.0,0.0264,67.6
5445,121.0,0.0291,68.3
5446,89.0,0.0206,68.7
5447,83.0,0.0196,68.5
5448,82.0,0.0199,68.2
5449,72.0,0.0168,68.5
5450,55.0,0.0136,68.7
5451,75.0,0.018000000000000002,68.3
5452,60.0,0.0144,67.8
5453,83.0,0.0192,68.4
5454,60.0,0.0146,68.6
5455,59.0,0.0144,68.0
5456,52.0,0.012,68.6
5457,41.0,0.0093,68.9
5458,48.0,0.0119,68.5
5459,61.0,0.0147,67.7
5460,10.0,0.0024,67.6
5461,0.0,0.0,68.1
5462,0.0,0.0,68.1
5463,0.0,0.0,68.1
5464,36.0,0.0083,68.3
5465,42.0,0.0103,68.1
5466,47.0,0.0114,67.8
5467,57.0,0.0148,68.4
5468,42.0,0.01,68.2
5469,30.0,0.0069,67.2
5470,36.0,0.0091,66.8
5471,28.0,0.0072,67.9
5472,47.0,0.0122,67.4
5473,32.0,0.0089,67.2
5474,44.0,0.0105,68.3
5475,31.0,0.0087,67.0
5476,28.0,0.0061,68.2
5477,33.0,0.0078,67.9
5478,17.0,0.0042,67.4
5479,24.0,0.0066,67.2
5480,23.0,0.0061,67.8
5481,27.0,0.0068,67.7
5482,35.0,0.0082,68.5
5483,20.0,0.0047,68.0
5484,18.0,0.0049,66.0
5485,20.0,0.0044,67.7
5486,24.0,0.0056,68.5
5487,24.0,0.0083,67.3
5488,19.0,0.0043,67.8
5489,17.0,0.0042,67.0
5490,18.0,0.0048,68.3
5491,27.0,0.0069,68.8
5492,38.0,0.0107,67.7
5493,27.0,0.0071,67.5
5494,27.0,0.0077,67.3
5495,22.0,0.005,68.5
5496,28.0,0.0071,68.1
5497,20.0,0.0056,68.0
5498,21.0,0.0052,67.0
5499,19.0,0.0046,66.8
5500,28.0,0.0086,67.0
5501,19.0,0.005,66.8
5502,13.0,0.0042,65.6
5503,19.0,0.0044,68.4
5504,20.0,0.0048,68.8
5505,20.0,0.0044,68.7
5506,14.0,0.0037,66.6
5507,20.0,0.0048,68.3
5508,15.0,0.0034,66.1
5509,16.0,0.0038,68.0
5510,16.0,0.0037,69.7
5511,13.0,0.0034,67.4
5512,19.0,0.0057,66.4
5513,15.0,0.0035,65.0
5514,15.0,0.0034,67.7
5515,15.0,0.0037,68.2
5516,18.0,0.0044,67.5
5517,23.0,0.0067,66.2
5518,24.0,0.0063,66.3
5519,11.0,0.0031,66.2
5520,10.0,0.003,67.2
5521,6.0,0.0027,63.2
5522,22.0,0.0069,66.6
5523,9.0,0.0021,64.2
5524,10.0,0.0029,68.0
5525,15.0,0.0042,66.5
5526,14.0,0.0034,67.6
5527,23.0,0.0068,66.2
5528,22.0,0.0056,66.7
5529,31.0,0.0099,66.1
5530,31.0,0.0077,67.5
5531,30.0,0.0095,67.4
5532,20.0,0.0053,66.3
5533,15.0,0.0042,65.7
5534,14.0,0.0032,66.8
5535,20.0,0.006999999999999999,66.3
5536,17.0,0.0043,67.3
5537,21.0,0.0076,65.5
5538,32.0,0.0095,65.9
5539,32.0,0.0093,66.5
5540,33.0,0.0097,66.2
5541,51.0,0.0127,67.6
5542,42.0,0.0109,67.7
5543,62.0,0.0163,67.9
5544,62.0,0.0164,67.6
5545,49.0,0.012,67.9
5546,51.0,0.0135,68.1
5547,86.0,0.0212,68.2
5548,93.0,0.0236,68.5
5549,94.0,0.0235,68.4
5550,100.0,0.0268,67.6
5551,97.0,0.0235,68.6
5552,60.0,0.0152,68.8
5553,104.0,0.0251,69.2
5554,103.0,0.0256,68.6
5555,86.0,0.0217,68.5
5556,89.0,0.0225,68.3
5557,98.0,0.0232,69.1
5558,73.0,0.0181,68.7
5559,104.0,0.0272,67.3
5560,95.0,0.0235,67.9
5561,109.0,0.0269,68.7
5562,72.0,0.0189,67.5
5563,112.0,0.027999999999999997,68.0
5564,133.0,0.0363,65.6
5565,124.0,0.0299,67.8
5566,119.0,0.0293,68.5
5567,110.0,0.027000000000000003,68.6
5568,92.0,0.0242,67.2
5569,111.0,0.0291,66.7
5570,88.0,0.0221,67.4
5571,99.0,0.0263,66.5
5572,79.0,0.0188,68.0
5573,135.0,0.033,68.3
5574,135.0,0.0346,66.8
5575,115.0,0.0291,66.7
5576,102.0,0.0277,65.9
5577,131.0,0.0342,65.1
5578,152.0,0.0398,64.9
5579,126.0,0.031,66.7
5580,174.0,0.0418,67.8
5581,143.0,0.0336,68.8
5582,84.0,0.0219,67.8
5583,143.0,0.0363,67.0
5584,149.0,0.0377,66.7
5585,132.0,0.0341,66.5
5586,161.0,0.0412,65.9
5587,150.0,0.0381,66.4
5588,167.0,0.0395,68.1
5589,171.0,0.0433,67.3
5590,192.0,0.0469,67.7
5591,170.0,0.0418,67.6
