time_step,flow,speed,occupancy
3997,176.0,0.0377,67.3
3998,143.0,0.0301,67.1
3999,195.0,0.0415,67.3
4000,168.0,0.0368,66.5
4001,196.0,0.0416,66.4
4002,157.0,0.0327,67.3
4003,166.0,0.035,67.1
4004,159.0,0.0355,66.0
4005,177.0,0.037000000000000005,67.3
4006,197.0,0.0405,67.6
4007,148.0,0.0337,66.2
4008,157.0,0.0331,66.4
4009,142.0,0.0315,67.0
4010,128.0,0.0262,67.4
4011,118.0,0.0249,67.6
4012,167.0,0.0371,66.1
4013,115.0,0.0238,67.4
4014,103.0,0.0214,67.3
4015,116.0,0.025,67.0
4016,101.0,0.021,67.5
4017,73.0,0.0154,67.2
4018,105.0,0.0223,67.5
4019,93.0,0.0195,68.0
4020,110.0,0.0244,66.6
4021,99.0,0.0212,67.3
4022,86.0,0.0175,67.4
4023,93.0,0.0187,68.3
4024,73.0,0.0157,67.5
4025,80.0,0.0186,66.4
4026,77.0,0.0159,67.3
4027,82.0,0.017,68.0
4028,69.0,0.0135,68.4
4029,75.0,0.0179,65.7
4030,76.0,0.0179,66.5
4031,71.0,0.017,66.1
4032,56.0,0.0109,67.4
4033,80.0,0.0167,68.2
4034,50.0,0.0104,67.4
4035,54.0,0.0118,67.2
4036,50.0,0.0107,67.7
4037,45.0,0.0098,67.0
4038,37.0,0.0084,68.6
4039,39.0,0.0107,65.5
4040,35.0,0.0095,65.5
4041,37.0,0.0089,65.4
4042,34.0,0.0084,66.4
4043,41.0,0.0095,66.3
4044,38.0,0.0082,66.5
4045,41.0,0.0094,66.6
4046,26.0,0.0061,65.3
4047,33.0,0.0078,67.1
4048,36.0,0.0086,66.7
4049,19.0,0.004,68.1
4050,26.0,0.0078,65.3
4051,23.0,0.0072,64.0
4052,18.0,0.005,66.5
4053,19.0,0.0048,67.1
4054,32.0,0.0071,65.7
4055,14.0,0.0034,66.6
4056,16.0,0.0046,68.3
4057,20.0,0.005,67.4
4058,18.0,0.004,66.6
4059,22.0,0.0059,67.5
4060,17.0,0.004,67.1
4061,18.0,0.0064,64.4
4062,15.0,0.0049,66.6
4063,13.0,0.0026,67.9
4064,19.0,0.0055,65.5
4065,19.0,0.0045,67.1
4066,15.0,0.0046,67.2
4067,16.0,0.0043,68.4
4068,14.0,0.0033,67.6
4069,15.0,0.0057,62.7
4070,20.0,0.0051,68.5
4071,17.0,0.0041,66.0
4072,16.0,0.0041,68.4
4073,29.0,0.0084,66.8
4074,13.0,0.0043,66.4
4075,34.0,0.0125,64.4
4076,15.0,0.0049,66.1
4077,19.0,0.0054,66.7
4078,15.0,0.0049,66.1
4079,35.0,0.0127,65.7
4080,23.0,0.0052,65.1
4081,21.0,0.0055,65.9
4082,12.0,0.0041,67.3
4083,33.0,0.01,67.5
4084,38.0,0.0089,65.9
4085,34.0,0.0092,65.4
4086,23.0,0.0048,66.7
4087,43.0,0.0131,66.3
4088,45.0,0.0134,64.3
4089,49.0,0.0119,65.5
4090,43.0,0.0138,64.0
4091,43.0,0.0128,65.2
4092,33.0,0.0085,64.7
4093,43.0,0.0103,65.9
4094,53.0,0.0159,62.0
4095,55.0,0.0128,64.2
4096,58.0,0.0131,68.3
4097,59.0,0.0135,66.9
4098,65.0,0.0151,66.4
4099,91.0,0.0239,62.9
4100,88.0,0.0215,62.9
4101,94.0,0.0246,60.4
4102,80.0,0.0176,63.5
4103,95.0,0.0238,62.5
4104,94.0,0.0239,61.8
4105,96.0,0.0263,58.3
4106,93.0,0.0229,61.3
4107,117.0,0.0262,62.5
4108,144.0,0.0358,61.2
4109,130.0,0.0331,59.3
4110,149.0,0.0361,59.6
4111,155.0,0.0372,59.1
4112,171.0,0.0405,60.6
4113,188.0,0.0421,61.2
4114,169.0,0.0401,60.6
4115,169.0,0.0399,60.0
4116,188.0,0.0473,58.0
4117,178.0,0.0442,57.4
4118,194.0,0.0459,58.2
4119,218.0,0.0544,56.7
4120,172.0,0.0429,57.6
4121,194.0,0.0438,58.7
4122,231.0,0.054000000000000006,59.1
4123,228.0,0.0557,57.8
4124,263.0,0.0618,58.6
4125,215.0,0.0513,58.1
4126,272.0,0.0652,57.9
4127,193.0,0.0481,57.6
4128,236.0,0.0543,57.5
4129,261.0,0.0596,59.0
4130,239.0,0.0584,57.7
4131,248.0,0.0614,57.2
4132,251.0,0.0612,56.9
4133,257.0,0.0619,57.0
4134,216.0,0.0544,56.6
4135,243.0,0.0571,57.1
4136,251.0,0.0603,57.8
4137,249.0,0.0582,58.0
4138,227.0,0.0522,59.0
4139,250.0,0.0587,58.2
4140,215.0,0.0569,55.8
4141,251.0,0.0628,55.6
4142,254.0,0.0673,53.6
4143,233.0,0.0581,55.2
4144,199.0,0.0476,57.0
4145,234.0,0.0575,55.8
4146,263.0,0.0666,55.6
4147,291.0,0.0737,55.8
4148,239.0,0.0566,57.2
4149,270.0,0.0644,56.9
4150,296.0,0.07,57.8
4151,269.0,0.065,57.0
4152,274.0,0.0667,57.1
4153,251.0,0.0624,56.3
4154,313.0,0.0819,55.7
4155,271.0,0.0639,56.4
4156,310.0,0.0727,58.2
4157,275.0,0.0643,58.2
4158,304.0,0.0746,58.2
4159,244.0,0.0561,58.8
4160,271.0,0.0658,58.4
4161,269.0,0.068,57.6
4162,319.0,0.0769,57.4
4163,260.0,0.0603,58.3
4164,264.0,0.0626,59.0
4165,314.0,0.0742,59.0
4166,349.0,0.0829,58.8
4167,262.0,0.062,58.9
4168,256.0,0.0581,59.6
4169,282.0,0.0674,59.3
4170,309.0,0.0716,59.4
4171,302.0,0.0706,59.3
4172,325.0,0.0819,57.8
4173,254.0,0.0625,57.6
4174,283.0,0.0695,57.9
4175,283.0,0.0655,58.2
4176,347.0,0.0828,59.1
4177,344.0,0.0845,57.9
4178,303.0,0.0714,58.4
4179,215.0,0.0502,58.9
4180,322.0,0.0756,59.3
4181,277.0,0.0629,59.7
4182,351.0,0.0892,58.0
4183,328.0,0.0818,57.1
4184,276.0,0.0651,57.7
4185,342.0,0.0783,58.9
4186,273.0,0.0641,59.3
4187,355.0,0.0799,60.0
4188,307.0,0.0723,59.6
4189,329.0,0.0774,57.6
4190,374.0,0.0905,56.7
4191,288.0,0.0661,57.0
4192,352.0,0.0804,57.4
4193,285.0,0.0663,57.3
4194,352.0,0.0809,57.7
4195,291.0,0.0704,56.4
4196,342.0,0.0851,55.8
4197,320.0,0.0745,56.5
4198,367.0,0.0811,57.6
4199,323.0,0.0755,57.6
4200,363.0,0.0865,56.6
4201,290.0,0.0701,56.1
4202,376.0,0.0873,56.8
4203,393.0,0.0915,56.6
4204,350.0,0.0809,57.2
4205,381.0,0.0903,56.4
4206,378.0,0.0877,56.7
4207,366.0,0.0885,55.8
4208,375.0,0.09,55.4
4209,327.0,0.0776,55.7
4210,288.0,0.0658,56.7
4211,270.0,0.0655,56.1
4212,363.0,0.0856,57.0
4213,395.0,0.0926,57.7
4214,413.0,0.0959,58.1
4215,289.0,0.0693,57.8
4216,421.0,0.1033,57.1
4217,349.0,0.0892,55.2
4218,295.0,0.1874,38.2
4219,271.0,0.175,30.0
4220,274.0,0.2316,23.1
4221,292.0,0.1559,24.2
4222,319.0,0.2059,22.7
4223,289.0,0.2161,20.4
4224,278.0,0.2634,17.6
4225,248.0,0.1832,18.1
4226,313.0,0.2132,19.1
4227,325.0,0.1862,21.5
4228,280.0,0.2727,17.7
4229,273.0,0.2274,17.3
4230,319.0,0.2162,18.8
4231,265.0,0.1127,25.8
4232,338.0,0.1987,24.5
4233,315.0,0.2102,22.6
4234,342.0,0.1875,23.7
4235,314.0,0.1672,24.6
4236,244.0,0.2177,20.4
4237,287.0,0.2025,20.1
4238,278.0,0.2318,18.7
4239,291.0,0.2419,17.7
4240,252.0,0.1951,18.2
4241,318.0,0.2082,19.9
4242,313.0,0.2344,19.5
4243,308.0,0.2072,20.2
4244,251.0,0.2253,17.9
4245,267.0,0.2666,16.2
4246,279.0,0.2566,15.6
4247,217.0,0.2111,15.1
4248,353.0,0.1758,22.1
4249,317.0,0.0879,37.1
4250,298.0,0.0703,49.4
4251,248.0,0.0558,56.6
4252,214.0,0.0482,60.1
4253,218.0,0.0482,62.9
4254,246.0,0.0539,64.4
4255,191.0,0.0447,63.5
4256,226.0,0.0505,64.2
4257,250.0,0.0568,63.5
4258,258.0,0.0572,64.6
4259,256.0,0.0558,65.2
4260,247.0,0.0595,62.7
4261,277.0,0.0623,63.4
4262,249.0,0.0552,64.2
4263,205.0,0.0466,63.9
4264,220.0,0.0481,65.4
4265,243.0,0.0561,63.8
4266,197.0,0.0438,63.9
4267,189.0,0.0421,64.7
4268,211.0,0.0454,66.0
4269,169.0,0.0369,65.3
4270,194.0,0.0409,66.9
4271,124.0,0.0296,65.1
4272,228.0,0.0486,65.9
4273,175.0,0.0378,65.1
4274,181.0,0.0372,67.3
4275,164.0,0.0352,66.4
4276,184.0,0.0406,65.4
4277,168.0,0.0351,66.6
4278,152.0,0.0335,65.7
4279,148.0,0.0318,65.8
4280,169.0,0.034,67.7
4281,163.0,0.0351,66.7
4282,167.0,0.0367,66.0
4283,140.0,0.0302,65.8
4284,162.0,0.0336,67.6
4285,152.0,0.0314,68.0
4286,165.0,0.0385,65.1
4287,115.0,0.0247,66.5
4288,166.0,0.0356,66.0
4289,158.0,0.0328,66.9
4290,136.0,0.0294,66.6
4291,151.0,0.0322,66.3
4292,146.0,0.0327,65.6
4293,152.0,0.0336,65.6
4294,135.0,0.0291,65.8
4295,128.0,0.0272,66.5
4296,122.0,0.0265,66.3
4297,67.0,0.015,67.3
4298,122.0,0.0247,67.6
4299,146.0,0.0327,66.4
4300,97.0,0.0243,63.8
4301,98.0,0.0227,63.5
4302,97.0,0.0205,65.5
4303,64.0,0.0149,65.0
4304,88.0,0.0224,65.3
4305,83.0,0.0205,64.7
4306,92.0,0.023,64.2
4307,61.0,0.0141,65.1
4308,72.0,0.0181,64.7
4309,78.0,0.0187,65.5
4310,74.0,0.0178,63.8
4311,72.0,0.017,65.0
4312,61.0,0.0144,65.2
4313,65.0,0.0163,65.1
4314,48.0,0.0099,65.7
4315,34.0,0.01,66.0
4316,30.0,0.0074,65.2
4317,60.0,0.0121,67.5
4318,30.0,0.008,67.0
4319,34.0,0.0085,67.8
4320,39.0,0.0094,67.4
4321,30.0,0.0066,67.4
4322,35.0,0.0087,66.8
4323,31.0,0.0071,66.6
4324,54.0,0.0118,66.3
4325,37.0,0.0094,65.7
4326,35.0,0.0091,67.4
4327,17.0,0.0042,65.6
4328,36.0,0.0081,66.1
4329,25.0,0.0077,64.7
4330,25.0,0.0049,66.2
4331,24.0,0.0055,66.9
4332,16.0,0.004,66.1
4333,22.0,0.0057,67.3
4334,21.0,0.0064,66.6
4335,34.0,0.0078,67.7
4336,10.0,0.0022,67.1
4337,34.0,0.0098,67.6
4338,11.0,0.003,64.3
4339,25.0,0.0081,67.1
4340,17.0,0.0038,65.9
4341,32.0,0.009000000000000001,66.2
4342,16.0,0.0045,66.5
4343,14.0,0.005,65.9
4344,20.0,0.0069,65.6
4345,16.0,0.004,67.5
4346,36.0,0.0074,68.7
4347,27.0,0.0064,68.2
4348,27.0,0.0059,68.0
4349,19.0,0.0078,65.6
4350,12.0,0.0043,66.8
4351,16.0,0.0036,68.7
4352,11.0,0.003,67.1
4353,25.0,0.0083,65.9
4354,26.0,0.008,63.6
4355,15.0,0.0034,67.1
4356,20.0,0.0067,65.8
4357,15.0,0.0041,66.9
4358,13.0,0.0053,66.5
4359,9.0,0.0026,68.3
4360,19.0,0.0061,66.7
4361,11.0,0.0039,64.4
4362,19.0,0.0079,65.6
4363,21.0,0.0094,66.2
4364,16.0,0.0047,65.0
4365,27.0,0.0124,63.3
4366,36.0,0.0123,62.1
4367,22.0,0.0055,65.3
4368,34.0,0.0107,66.5
4369,26.0,0.0082,64.5
4370,36.0,0.0099,66.4
4371,35.0,0.0119,65.6
4372,27.0,0.0084,65.6
4373,37.0,0.0118,64.8
4374,34.0,0.0095,67.1
4375,42.0,0.0122,66.2
4376,47.0,0.0139,65.0
4377,66.0,0.0177,66.5
4378,48.0,0.0145,65.8
4379,50.0,0.0127,66.6
4380,36.0,0.0095,66.2
4381,64.0,0.0165,64.2
4382,52.0,0.0174,61.9
4383,72.0,0.0171,64.9
4384,56.0,0.015,65.4
4385,116.0,0.0275,66.6
4386,49.0,0.0125,65.9
4387,109.0,0.0267,65.8
4388,124.0,0.0284,67.4
4389,115.0,0.0272,67.3
4390,107.0,0.0228,69.0
4391,128.0,0.0315,66.9
4392,117.0,0.0293,65.6
4393,156.0,0.0367,66.2
4394,124.0,0.0292,66.7
4395,197.0,0.0515,63.3
4396,253.0,0.0657,62.2
4397,213.0,0.0525,62.8
4398,192.0,0.0476,62.7
4399,280.0,0.0693,63.1
4400,259.0,0.0627,63.6
4401,326.0,0.0741,65.5
4402,225.0,0.0525,66.1
4403,274.0,0.0642,65.9
4404,276.0,0.0684,62.9
4405,314.0,0.0721,63.5
4406,324.0,0.0822,60.8
4407,421.0,0.0997,61.1
4408,312.0,0.0726,62.1
4409,451.0,0.1082,61.5
4410,415.0,0.1029,60.3
4411,411.0,0.1005,59.8
4412,314.0,0.0881,56.0
4413,269.0,0.0678,56.9
4414,327.0,0.0825,57.4
4415,434.0,0.1068,58.6
4416,434.0,0.1102,58.1
4417,469.0,0.1237,57.2
4418,484.0,0.1262,56.6
4419,445.0,0.1112,57.9
4420,385.0,0.0933,59.1
4421,389.0,0.0993,58.3
4422,251.0,0.0618,59.2
4423,416.0,0.1062,58.4
4424,279.0,0.0668,59.7
4425,249.0,0.0603,60.3
4426,301.0,0.0746,59.5
4427,390.0,0.0973,59.5
4428,336.0,0.0795,60.7
4429,384.0,0.0919,61.4
4430,249.0,0.0613,61.0
4431,354.0,0.0859,60.8
4432,283.0,0.0704,60.4
4433,313.0,0.0827,58.8
4434,262.0,0.0654,59.5
4435,288.0,0.073,59.0
4436,356.0,0.0895,58.9
4437,304.0,0.0748,59.1
4438,245.0,0.0574,61.4
4439,304.0,0.0737,61.1
4440,290.0,0.0786,58.5
4441,283.0,0.0744,58.3
4442,300.0,0.0757,58.1
4443,238.0,0.0585,59.5
4444,215.0,0.0494,61.9
4445,302.0,0.0742,61.4
4446,290.0,0.0721,61.3
4447,289.0,0.0711,60.9
4448,286.0,0.0716,60.3
4449,278.0,0.0669,60.8
4450,275.0,0.0701,59.6
4451,271.0,0.0649,61.2
4452,265.0,0.0621,61.7
4453,261.0,0.0654,60.9
4454,278.0,0.0645,62.8
4455,240.0,0.0619,60.1
4456,233.0,0.0552,61.4
4457,270.0,0.064,62.5
4458,288.0,0.0679,62.6
4459,266.0,0.0665,61.6
4460,265.0,0.0669,60.1
4461,249.0,0.0602,60.5
4462,228.0,0.0516,63.0
4463,292.0,0.0728,61.2
4464,179.0,0.0423,61.9
4465,231.0,0.0589,59.8
4466,192.0,0.0455,60.6
4467,286.0,0.0723,60.3
4468,235.0,0.0568,60.2
4469,297.0,0.0732,59.5
4470,287.0,0.0718,59.3
4471,273.0,0.0634,60.9
4472,326.0,0.0772,61.4
4473,328.0,0.0863,58.9
4474,270.0,0.0608,61.6
4475,328.0,0.0839,59.8
4476,272.0,0.0633,61.3
4477,237.0,0.0566,61.3
4478,377.0,0.0947,60.1
4479,263.0,0.063,59.9
4480,296.0,0.0727,59.7
4481,383.0,0.0972,58.7
4482,287.0,0.0694,59.8
4483,307.0,0.0715,61.0
4484,316.0,0.0736,62.0
4485,384.0,0.0964,59.4
4486,397.0,0.0932,60.5
4487,448.0,0.1295,55.3
4488,321.0,0.0808,56.4
4489,405.0,0.0971,58.1
4490,185.0,0.0484,58.2
4491,399.0,0.0951,59.4
4492,440.0,0.1073,59.2
4493,410.0,0.1093,56.8
4494,366.0,0.0983,55.2
4495,421.0,0.1118,54.7
4496,384.0,0.0941,57.2
4497,424.0,0.133,51.3
4498,234.0,0.1203,39.7
4499,355.0,0.2236,31.2
4500,175.0,0.1282,25.6
4501,341.0,0.2018,25.2
4502,326.0,0.2271,23.0
4503,314.0,0.2522,20.4
4504,289.0,0.1903,21.2
4505,320.0,0.20800000000000002,21.6
4506,293.0,0.2172,20.6
4507,306.0,0.2369,19.6
4508,292.0,0.2225,19.3
4509,294.0,0.2575,18.1
4510,239.0,0.2186,16.9
4511,290.0,0.2651,16.5
4512,297.0,0.259,16.4
4513,275.0,0.2702,15.6
4514,245.0,0.1785,17.9
4515,303.0,0.2548,17.5
4516,266.0,0.2218,17.7
4517,268.0,0.2961,15.3
4518,265.0,0.2214,16.4
4519,293.0,0.2358,17.3
4520,256.0,0.2271,16.7
4521,269.0,0.2775,15.4
4522,232.0,0.2659,14.0
4523,235.0,0.273,13.2
4524,227.0,0.2629,12.8
4525,289.0,0.2621,14.3
4526,277.0,0.259,14.9
4527,250.0,0.2917,13.6
4528,232.0,0.2562,13.4
4529,244.0,0.3027,12.4
4530,197.0,0.3567,10.3
4531,232.0,0.3182,10.6
4532,238.0,0.2632,11.8
4533,228.0,0.3327,10.9
4534,231.0,0.3103,10.8
4535,249.0,0.3034,11.4
4536,202.0,0.3475,10.0
4537,271.0,0.2258,14.1
4538,241.0,0.3142,13.1
4539,260.0,0.276,13.6
4540,302.0,0.2597,15.4
4541,296.0,0.2467,16.7
4542,307.0,0.2542,17.4
4543,310.0,0.2221,19.1
4544,335.0,0.1659,24.5
4545,339.0,0.0901,40.2
4546,300.0,0.07,51.8
4547,292.0,0.0662,58.8
4548,227.0,0.0509,62.2
4549,291.0,0.0677,62.7
4550,291.0,0.0668,63.7
4551,283.0,0.0654,63.7
4552,283.0,0.0654,63.4
4553,251.0,0.0546,65.6
4554,281.0,0.0662,64.2
4555,229.0,0.0533,63.7
4556,195.0,0.042,65.7
4557,245.0,0.0551,65.8
4558,223.0,0.0486,66.4
4559,226.0,0.0475,68.0
4560,207.0,0.0451,67.5
4561,174.0,0.039,66.3
4562,185.0,0.0389,68.2
4563,206.0,0.0468,66.5
4564,170.0,0.0376,66.5
4565,216.0,0.0478,66.0
4566,180.0,0.0397,66.2
4567,247.0,0.0546,66.1
4568,224.0,0.0493,66.1
4569,188.0,0.0438,64.7
4570,165.0,0.0362,65.9
4571,171.0,0.038,66.2
4572,135.0,0.0279,67.9
4573,159.0,0.0335,68.7
4574,145.0,0.0303,69.2
4575,172.0,0.0368,68.6
4576,166.0,0.0347,69.3
4577,154.0,0.0361,67.1
4578,159.0,0.033,68.3
4579,174.0,0.0394,67.0
4580,138.0,0.0292,67.7
4581,138.0,0.0304,67.2
4582,136.0,0.028999999999999998,67.5
4583,152.0,0.0335,67.3
4584,119.0,0.0245,68.1
4585,130.0,0.0276,68.5
4586,113.0,0.0242,68.2
4587,139.0,0.0305,67.8
4588,129.0,0.0318,64.9
4589,114.0,0.0278,63.8
4590,107.0,0.0265,63.0
4591,95.0,0.0221,64.4
4592,98.0,0.0238,64.2
4593,81.0,0.0175,66.2
4594,79.0,0.0189,66.0
4595,79.0,0.0171,66.8
4596,66.0,0.019,64.5
4597,29.0,0.0078,65.3
4598,68.0,0.0154,67.5
4599,71.0,0.0176,66.4
4600,76.0,0.0185,67.1
4601,60.0,0.0148,66.3
4602,65.0,0.0147,67.4
4603,58.0,0.0128,67.3
4604,60.0,0.015,67.2
4605,48.0,0.0107,67.3
4606,56.0,0.0176,63.7
4607,37.0,0.0103,65.6
4608,56.0,0.0145,67.6
4609,56.0,0.0161,65.4
4610,51.0,0.0103,67.6
4611,53.0,0.0121,66.7
4612,37.0,0.011000000000000001,67.1
4613,32.0,0.0077,66.1
4614,35.0,0.0087,67.1
4615,27.0,0.0069,67.0
4616,27.0,0.0066,66.8
4617,26.0,0.0072,66.6
4618,36.0,0.0091,66.7
4619,38.0,0.0105,66.4
4620,28.0,0.0072,65.2
4621,30.0,0.0074,66.8
4622,34.0,0.009000000000000001,67.5
4623,39.0,0.01,67.8
4624,36.0,0.0138,64.3
4625,19.0,0.0055,64.4
4626,20.0,0.0053,65.7
4627,22.0,0.0047,67.3
4628,24.0,0.0076,66.4
4629,19.0,0.0047,66.2
4630,13.0,0.0029,67.7
4631,20.0,0.0065,66.5
4632,17.0,0.0065,64.6
4633,26.0,0.0051,68.7
4634,47.0,0.0115,68.5
4635,46.0,0.0114,68.9
4636,34.0,0.0071,68.6
4637,26.0,0.0067,67.9
4638,22.0,0.0071,67.8
4639,13.0,0.0043,66.7
4640,22.0,0.0061,67.9
4641,15.0,0.0058,65.1
4642,17.0,0.0062,66.0
4643,25.0,0.0068,67.2
4644,15.0,0.0035,68.2
4645,20.0,0.0072,67.1
4646,22.0,0.0101,65.1
4647,26.0,0.008,66.6
4648,24.0,0.0064,67.7
4649,18.0,0.0053,67.1
4650,27.0,0.0117,65.6
4651,6.0,0.0017,67.0
4652,23.0,0.0088,67.9
4653,27.0,0.01,64.8
4654,27.0,0.0099,65.5
4655,21.0,0.0074,63.3
4656,30.0,0.0085,65.7
4657,28.0,0.01,65.5
4658,25.0,0.0098,65.5
4659,34.0,0.0099,65.6
4660,46.0,0.0149,65.3
4661,41.0,0.0132,65.0
4662,39.0,0.0129,66.0
4663,40.0,0.0114,67.2
4664,48.0,0.012,67.1
4665,48.0,0.0131,67.2
4666,40.0,0.0092,67.7
4667,45.0,0.0102,68.6
4668,63.0,0.0166,67.4
4669,52.0,0.0142,66.4
4670,84.0,0.0205,67.0
4671,65.0,0.0167,66.7
4672,75.0,0.0162,69.0
4673,92.0,0.0232,67.7
4674,81.0,0.0223,65.6
4675,102.0,0.0251,66.6
4676,115.0,0.0296,65.6
4677,142.0,0.0345,67.1
4678,119.0,0.0261,70.1
4679,157.0,0.0364,70.5
4680,108.0,0.027999999999999997,67.2
4681,166.0,0.038,68.3
4682,155.0,0.0378,67.2
4683,178.0,0.0414,67.7
4684,205.0,0.0513,65.8
4685,248.0,0.0582,66.5
4686,225.0,0.053,66.9
4687,257.0,0.0645,65.6
4688,265.0,0.0644,65.6
4689,307.0,0.0723,66.4
4690,329.0,0.0814,65.3
4691,307.0,0.0721,66.3
4692,283.0,0.0676,64.1
4693,370.0,0.0995,59.7
4694,350.0,0.0833,61.0
4695,458.0,0.1105,61.3
4696,430.0,0.1026,61.5
4697,423.0,0.106,60.2
4698,424.0,0.1059,59.4
4699,493.0,0.1206,59.5
4700,476.0,0.1146,60.1
4701,431.0,0.1045,60.0
4702,434.0,0.1078,59.5
4703,401.0,0.1028,58.5
4704,454.0,0.1161,57.8
4705,397.0,0.0939,60.1
4706,401.0,0.0947,61.3
4707,453.0,0.1164,59.3
4708,477.0,0.1185,59.2
4709,441.0,0.1014,61.3
4710,437.0,0.115,58.8
4711,431.0,0.1088,58.6
4712,445.0,0.1133,57.9
4713,410.0,0.1041,58.1
4714,423.0,0.1032,59.5
4715,381.0,0.0936,59.6
4716,399.0,0.1001,59.1
4717,364.0,0.0877,60.1
4718,330.0,0.0844,59.2
4719,314.0,0.0803,58.5
4720,257.0,0.0628,59.8
4721,334.0,0.0863,58.8
4722,317.0,0.0801,59.5
4723,340.0,0.0927,57.1
4724,339.0,0.0837,58.8
4725,275.0,0.0685,59.3
4726,357.0,0.0907,58.9
4727,307.0,0.0805,58.2
4728,292.0,0.0705,59.8
4729,248.0,0.0576,61.4
4730,266.0,0.0626,62.2
4731,303.0,0.0819,59.2
4732,299.0,0.0771,58.7
4733,275.0,0.0752,56.7
4734,258.0,0.0604,59.9
4735,307.0,0.0778,59.5
4736,260.0,0.0665,58.8
4737,319.0,0.0801,59.9
4738,282.0,0.0688,60.3
4739,338.0,0.0853,59.5
4740,285.0,0.0705,59.9
4741,271.0,0.0668,60.9
4742,254.0,0.062,60.8
4743,324.0,0.0827,59.7
4744,275.0,0.066,60.6
4745,241.0,0.0541,63.1
4746,306.0,0.0838,60.9
4747,254.0,0.0622,59.9
4748,275.0,0.0673,60.6
4749,318.0,0.0753,61.4
4750,275.0,0.0755,58.3
4751,287.0,0.0682,60.4
4752,236.0,0.061,59.6
4753,280.0,0.0684,60.1
4754,299.0,0.0723,61.2
4755,266.0,0.0668,60.5
4756,293.0,0.0696,61.4
4757,279.0,0.0698,60.4
4758,322.0,0.076,61.4
4759,335.0,0.0863,59.4
4760,318.0,0.0739,61.7
4761,296.0,0.0696,62.0
4762,325.0,0.0763,62.5
4763,354.0,0.0899,60.7
4764,289.0,0.0703,60.7
4765,309.0,0.0786,59.4
4766,267.0,0.0625,61.2
4767,232.0,0.0531,62.7
4768,294.0,0.0706,62.1
4769,223.0,0.0569,60.5
4770,290.0,0.0681,61.6
4771,257.0,0.0649,60.0
4772,396.0,0.1102,56.8
4773,278.0,0.0734,56.2
4774,72.0,0.0207,59.7
4775,88.0,0.0215,62.5
4776,0.0,0.0,61.8
4777,331.0,0.1073,59.2
4778,372.0,0.0886,60.6
4779,314.0,0.1057,60.0
4780,350.0,0.1076,59.6
4781,323.0,0.1015,59.7
4782,336.0,0.0952,60.6
4783,339.0,0.1046,60.5
4784,339.0,0.0994,60.8
4785,367.0,0.1177,59.0
4786,343.0,0.1623,52.0
4787,339.0,0.1751,47.7
4788,311.0,0.2335,41.6
4789,320.0,0.1988,38.6
4790,304.0,0.2068,35.2
4791,314.0,0.2317,34.8
4792,349.0,0.1974,35.7
4793,332.0,0.2368,34.6
4794,266.0,0.2419,32.9
4795,330.0,0.2073,35.0
4796,289.0,0.2394,34.0
4797,279.0,0.2348,33.0
4798,277.0,0.2465,31.5
4799,291.0,0.2634,31.3
4800,277.0,0.2261,31.2
4801,320.0,0.2142,32.6
4802,267.0,0.2205,31.4
4803,285.0,0.2594,31.2
4804,294.0,0.2906,31.6
4805,287.0,0.2438,31.7
4806,275.0,0.2066,30.7
4807,291.0,0.2312,31.0
4808,304.0,0.2152,31.8
4809,266.0,0.2162,30.8
4810,282.0,0.2107,31.0
4811,216.0,0.2678,28.8
4812,234.0,0.2542,28.0
4813,263.0,0.2516,28.7
4814,258.0,0.2332,29.2
4815,255.0,0.2334,28.9
4816,228.0,0.284,28.0
4817,221.0,0.2727,28.4
4818,256.0,0.2364,29.5
4819,249.0,0.2773,29.5
4820,249.0,0.2514,29.5
4821,270.0,0.2369,29.9
4822,274.0,0.2735,30.6
4823,237.0,0.2427,29.3
4824,247.0,0.2659,29.2
4825,244.0,0.258,29.2
4826,234.0,0.2378,28.4
4827,256.0,0.2622,29.1
4828,240.0,0.2703,29.0
4829,263.0,0.2238,31.5
4830,267.0,0.2567,31.8
4831,272.0,0.2237,32.0
4832,296.0,0.1856,35.6
4833,279.0,0.1985,36.1
4834,270.0,0.0965,45.5
4835,235.0,0.0679,55.0
4836,271.0,0.0643,59.1
4837,262.0,0.0616,61.5
4838,260.0,0.0621,63.0
4839,298.0,0.0707,64.4
4840,251.0,0.0681,64.1
4841,277.0,0.0644,65.1
4842,246.0,0.0696,64.0
4843,227.0,0.0619,63.9
4844,243.0,0.0567,65.5
4845,227.0,0.0534,66.2
4846,232.0,0.0653,65.9
4847,190.0,0.0543,66.3
4848,221.0,0.0571,66.9
4849,222.0,0.0628,66.1
4850,218.0,0.0598,65.5
4851,237.0,0.0686,64.8
4852,211.0,0.0599,65.3
4853,221.0,0.0646,64.9
4854,168.0,0.055,65.3
4855,192.0,0.0546,65.7
4856,211.0,0.0536,66.2
4857,190.0,0.0582,64.8
4858,184.0,0.0535,65.5
4859,180.0,0.0457,65.8
4860,175.0,0.0493,66.4
4861,199.0,0.0533,66.6
4862,208.0,0.0489,66.1
4863,199.0,0.0499,65.8
4864,175.0,0.0521,65.4
4865,154.0,0.0454,66.3
4866,187.0,0.0513,66.4
4867,168.0,0.0459,67.1
4868,177.0,0.0436,66.8
4869,139.0,0.0462,66.1
4870,155.0,0.0402,67.0
4871,111.0,0.0364,65.7
